股票代码,股票名称,现价,总市值(亿),流通市值(亿),PE(动),净利润(亿),年度涨跌幅(%),单周最大涨幅(%),单周最大跌幅(%),平均换手率(%),峰值换手率(%),价格区间高,价格区间低,价格波幅(%),波段次数,放量日数,最长连续放量,高位放量日,最大量比,平均放量倍数
600422,昆药集团,12.87,97.42,97.42,27.13,3.59,-18.9,11.18,-9.86,6.86,18.85,18.34,12.24,49.84,28,7,3,1,3.3,2.52
003006,百亚股份,21.01,90.27,90.04,27.68,3.26,-9.17,17.71,-11.16,5.44,15.37,34.99,19.66,77.98,30,12,3,1,6.01,2.66
688533,上声电子,30.33,49.39,49.39,27.45,1.8,-14.68,10.44,-12.19,5.86,14.42,40.2,23.08,74.18,27,8,3,1,3.15,2.37
000517,荣安地产,1.83,58.27,45.6,-68.03,,-14.49,11.22,-9.95,5.9,13.7,2.32,1.67,38.92,34,3,3,1,2.76,2.41
600335,国机汽车,6.54,97.82,97.82,20.32,4.81,6.0,5.24,-10.71,5.15,10.14,7.0,5.39,29.87,26,4,3,1,2.36,2.19
300864,南大环境,20.6,32.53,32.53,20.56,1.58,6.4,4.58,-10.97,3.78,8.56,21.99,16.65,32.07,29,7,3,1,3.11,2.57
603197,保隆科技,38.67,82.62,82.62,31.29,2.64,8.41,23.55,-12.97,13.22,37.45,54.16,31.49,71.99,28,10,7,0,3.67,2.59
688512,慧智微-U,11.68,54.53,37.91,-33.41,,16.45,9.82,-9.67,15.5,43.01,14.13,7.53,87.65,24,4,6,0,3.82,2.49
301596,瑞迪智驱,79.01,60.97,24.74,57.67,1.06,1.61,33.81,-12.38,37.21,197.68,122.78,64.84,89.36,25,6,5,0,3.11,2.33
301598,博科测试,65.89,38.81,11.56,37.32,1.04,-4.89,12.87,-14.3,36.82,116.78,78.0,47.3,64.9,34,7,5,0,4.0,2.72
688696,极米科技,111.32,77.92,77.92,73.37,1.06,-2.51,16.63,-11.29,7.44,19.83,136.98,95.14,43.98,29,10,5,0,3.95,2.77
300249,依米康,15.85,69.82,59.19,189.4,0.37,18.55,50.48,-20.78,43.95,156.57,22.4,10.42,114.97,26,10,4,0,4.52,2.73
002577,雷柏科技,18.55,52.07,52.06,476.69,0.11,-8.53,24.36,-11.67,12.7,65.93,30.0,15.83,89.51,27,7,4,0,2.81,2.38
688595,芯海科技,35.0,50.43,50.43,-60.06,,11.29,23.94,-11.04,13.83,35.03,49.5,28.4,74.3,22,2,4,0,2.38,2.37
002832,比音勒芬,15.38,87.77,59.89,10.62,8.26,-16.77,3.59,-8.02,8.89,24.26,20.38,14.87,37.05,27,6,4,0,3.19,2.38
688391,钜泉科技,30.64,35.29,35.29,59.43,0.59,5.98,6.49,-9.88,8.72,21.75,34.16,23.4,45.98,29,1,4,0,2.03,2.03
600512,腾达建设,2.47,39.37,39.21,18.75,2.1,9.29,4.49,-8.58,7.21,20.64,2.71,1.97,37.56,35,4,4,0,2.95,2.63
920100,三协电机,71.0,52.4,12.14,85.16,0.62,-10.27,13.19,-12.6,76.67,308.07,96.37,56.18,71.54,8,4,3,0,4.59,2.9
301491,汉桑科技,58.33,75.25,15.79,36.1,2.08,-13.1,8.86,-10.49,49.18,183.37,110.0,53.92,104.01,15,2,3,0,2.46,2.24
301220,亚香股份,37.51,42.3,29.2,26.22,1.61,17.62,43.89,-9.56,27.16,115.63,64.34,23.94,168.76,24,10,3,0,3.5,2.47
920007,酉立智能,71.98,31.98,7.66,28.67,1.12,-12.45,4.77,-9.02,27.07,99.37,97.8,67.54,44.8,9,7,3,0,4.75,2.57
688255,凯尔达,37.31,40.99,40.99,241.04,0.17,-10.55,20.51,-14.11,20.8,92.41,50.83,24.71,105.71,24,9,3,0,3.39,2.51
002035,华帝股份,6.26,53.06,48.96,11.19,4.74,-6.71,6.8,-8.56,7.01,20.43,7.48,5.91,26.57,32,1,3,0,3.13,3.13
300110,华仁药业,3.34,39.49,39.44,54.26,0.73,-0.6,7.01,-9.39,8.72,17.48,3.75,2.71,38.38,27,2,3,0,2.38,2.24
605009,豪悦护理,32.45,69.79,69.64,25.74,2.71,18.65,12.03,-14.71,7.42,16.78,52.28,25.23,107.21,27,9,3,0,4.85,3.03
