时间,价格,手数,方向,序列号,委托号
10:39:01,29.92,5,卖,1775529541,18832194
10:39:22,29.89,21,买,1775529562,18877741
10:39:24,29.91,2,买,1775529564,18883710
10:39:25,29.91,5,买,1775529565,18885930
10:39:25,29.91,1,买,1775529565,18885658
10:39:36,29.92,11,卖,1775529576,18910394
10:39:40,29.92,1,买,1775529580,18918872
10:39:43,29.00,20,买,1775529583,18926741
10:39:54,29.91,2,卖,1775529594,18953656
10:39:54,29.87,2,卖,1775529594,18952734
10:39:57,29.91,11,卖,1775529597,18959921
10:39:57,29.91,5,卖,1775529597,18959918
10:39:58,29.91,1,卖,1775529598,18962253
10:40:02,29.91,5,卖,1775529602,18977117
10:40:02,29.91,5,卖,1775529602,18976034
10:40:05,29.90,1,卖,1775529605,18985271
10:40:06,29.90,22,卖,1775529606,18986848
10:40:08,29.90,2,卖,1775529608,18991811
10:40:10,29.90,4,卖,1775529610,18996130
10:40:10,32.36,2,卖,1775529610,18995839
10:40:11,29.88,18,卖,1775529611,18998581
10:40:18,29.89,10,卖,1775529618,19027906
10:40:18,29.89,10,卖,1775529618,19027891
10:40:19,29.89,5,卖,1775529619,19029225
10:40:19,29.89,10,卖,1775529619,19028696
10:40:20,29.91,101,买,1775529620,19033202
10:40:21,29.91,10,卖,1775529621,19037419
10:40:21,29.89,5,卖,1775529621,19036739
10:40:22,29.97,1,买,1775529622,19040228
10:40:22,29.91,2,卖,1775529622,19038171
10:40:22,29.91,18,卖,1775529622,19038165
10:40:22,29.91,5,卖,1775529622,19038162
10:40:24,29.91,1,卖,1775529624,19045578
10:40:24,29.89,1,卖,1775529624,19045377
10:40:24,29.90,1,买,1775529624,19045094
10:40:24,29.90,1,买,1775529624,19045090
10:40:24,29.90,1,买,1775529624,19044982
10:40:24,29.90,1,买,1775529624,19044981
10:40:24,29.90,8,买,1775529624,19044980
10:40:24,29.90,2,买,1775529624,19044979
10:40:24,29.89,2,买,1775529624,19044870
10:40:24,29.89,6,买,1775529624,19044868
10:40:24,29.89,6,买,1775529624,19044864
10:40:24,29.89,10,买,1775529624,19044863
10:40:24,29.89,6,买,1775529624,19044860
10:40:24,29.91,18,买,1775529624,19044815
10:40:24,29.89,1,买,1775529624,19044782
10:40:24,29.88,1,买,1775529624,19044740
10:40:24,29.88,20,买,1775529624,19044739
10:40:24,29.88,6,买,1775529624,19044738
10:40:24,29.91,19,卖,1775529624,19044716
10:40:27,29.90,7,买,1775529627,19050763
10:40:27,29.90,4,买,1775529627,19050760
10:40:27,29.90,4,买,1775529627,19050745
10:40:27,29.90,8,买,1775529627,19050744
10:40:27,29.90,7,买,1775529627,19050742
10:40:27,29.91,1,买,1775529627,19050422
10:40:28,29.90,1,卖,1775529628,19053589
10:40:31,29.82,2,买,1775529631,19062578
10:40:32,29.88,2,买,1775529632,19064494
10:40:33,29.90,1,买,1775529633,19067814
10:40:35,30.99,21,卖,1775529635,19073918
10:40:42,29.91,1,卖,1775529642,19089107
10:40:42,29.38,4,买,1775529642,19088565
10:40:46,29.90,5,买,1775529646,19101165
10:40:54,29.85,1,买,1775529654,19124859
10:40:56,29.91,1,买,1775529656,19129276
10:40:58,29.90,20,买,1775529658,19134037
10:40:58,29.90,11,买,1775529658,19134035
10:40:58,29.88,5,买,1775529658,19133982
10:40:58,29.88,8,买,1775529658,19133861
10:41:01,29.89,32,买,1775529661,19142933
10:41:02,29.92,1,买,1775529662,19145818
10:41:04,29.88,3,买,1775529664,19152084
10:41:04,29.92,1,买,1775529664,19151445
10:41:05,29.89,2,买,1775529665,19155808
10:41:06,29.90,1,卖,1775529666,19157135
10:41:09,29.86,2,卖,1775529669,19165427
10:41:10,29.90,442,卖,1775529670,19167834
10:41:12,29.90,1,卖,1775529672,19172258
10:41:13,29.88,21,卖,1775529673,19174476
10:41:13,29.95,1,买,1775529673,19174050
10:41:14,29.91,7,卖,1775529674,19174915
10:41:15,29.88,1,买,1775529675,19177201
10:41:16,29.89,1,买,1775529676,19180099
10:41:19,29.89,17,卖,1775529679,19185804
10:41:25,30.23,30,卖,1775529685,19196796
10:41:33,29.88,1,买,1775529693,19213281
10:41:33,29.88,1,买,1775529693,19213280
10:41:33,29.88,1,买,1775529693,19213261
10:41:33,29.88,1,买,1775529693,19213246
10:41:33,29.88,1,买,1775529693,19213227
10:41:33,29.88,1,买,1775529693,19213226
10:41:33,29.88,1,买,1775529693,19213224
10:41:33,29.88,1,买,1775529693,19213223
10:41:33,29.88,4,买,1775529693,19212593
10:41:39,29.89,1,买,1775529699,19225034
10:41:40,29.89,1,买,1775529700,19226699
10:41:41,29.90,5,卖,1775529701,19230219
10:41:44,29.89,3,卖,1775529704,19234561
10:41:45,29.89,8,卖,1775529705,19236293
10:41:50,29.89,1,卖,1775529710,19246992
10:41:54,29.88,6,买,1775529714,19257725
10:41:55,29.89,1,卖,1775529715,19258692
10:41:57,29.88,5,卖,1775529717,19264110
10:42:00,29.88,10,卖,1775529720,19270150
10:42:01,30.15,1,买,1775529721,19273001
10:42:05,29.88,1,卖,1775529725,19289281
10:42:06,29.88,1,卖,1775529726,19294546
10:42:06,29.88,1,卖,1775529726,19291216
10:42:07,29.88,1,卖,1775529727,19299082
10:42:07,29.84,7,买,1775529727,19296135
10:42:08,29.88,2,卖,1775529728,19301801
10:42:09,29.88,9,卖,1775529729,19306922
10:42:09,29.88,1,卖,1775529729,19304832
10:42:10,29.88,11,卖,1775529730,19309817
10:42:10,29.88,1,卖,1775529730,19308633
10:42:10,29.88,2,卖,1775529730,19308626
10:42:10,29.88,9,卖,1775529730,19308618
10:42:10,29.88,2,卖,1775529730,19308604
10:42:11,29.89,1,卖,1775529731,19311684
10:42:11,29.88,1,卖,1775529731,19311532
10:42:11,29.88,1,卖,1775529731,19310549
10:42:12,29.89,3,卖,1775529732,19313982
10:42:13,29.88,10,卖,1775529733,19316479
10:42:13,29.94,1,买,1775529733,19316113
10:42:13,29.88,10,卖,1775529733,19315512
10:42:13,29.88,10,卖,1775529733,19314979
10:42:14,29.88,9,卖,1775529734,19316930
10:42:15,29.88,1,卖,1775529735,19320678
10:42:15,29.87,1,卖,1775529735,19320421
10:42:19,29.58,2,买,1775529739,19329207
10:42:20,29.88,1,卖,1775529740,19330970
10:42:20,29.88,1,卖,1775529740,19330966
10:42:20,29.88,1,卖,1775529740,19330959
10:42:20,29.88,1,卖,1775529740,19330925
10:42:20,29.88,1,卖,1775529740,19330902
10:42:20,29.88,1,卖,1775529740,19330897
10:42:20,29.88,1,卖,1775529740,19330896
10:42:20,29.88,1,卖,1775529740,19330864
10:42:20,29.88,1,卖,1775529740,19330840
10:42:20,29.88,1,卖,1775529740,19330835
10:42:20,29.88,1,卖,1775529740,19330824
10:42:20,29.88,1,卖,1775529740,19330820
10:42:20,29.88,1,卖,1775529740,19330810
10:42:20,29.88,1,卖,1775529740,19330760
10:42:20,29.88,1,卖,1775529740,19330733
10:42:20,29.88,1,卖,1775529740,19330731
10:42:20,29.88,2,卖,1775529740,19330730
10:42:20,29.88,1,卖,1775529740,19330729
10:42:20,29.88,1,卖,1775529740,19330727
10:42:20,29.88,1,卖,1775529740,19330726
10:42:20,29.88,1,卖,1775529740,19330725
10:42:20,29.88,4,卖,1775529740,19330724
10:42:24,29.89,2,卖,1775529744,19340080
10:42:41,29.99,17,卖,1775529761,19375491
10:42:42,29.88,1,卖,1775529762,19377925
10:42:43,29.87,20,卖,1775529763,19380013
10:42:46,29.87,4,卖,1775529766,19385824
10:42:46,29.87,3,卖,1775529766,19385822
10:42:46,29.87,6,卖,1775529766,19385436
10:42:47,29.87,1,卖,1775529767,19388373
10:42:48,29.87,9,卖,1775529768,19390690
10:42:48,29.87,1,卖,1775529768,19389503
10:42:49,29.89,1,卖,1775529769,19391754
10:42:49,29.91,1,卖,1775529769,19391753
10:42:50,29.87,1,卖,1775529770,19393228
10:42:50,29.87,1,卖,1775529770,19393225
10:42:50,29.87,1,卖,1775529770,19393223
10:42:50,29.87,1,卖,1775529770,19393211
10:42:50,29.87,1,卖,1775529770,19393202
10:42:50,29.87,1,卖,1775529770,19393200
10:42:50,29.87,1,卖,1775529770,19393198
10:42:50,29.87,1,卖,1775529770,19393182
10:42:50,29.87,1,卖,1775529770,19393179
10:42:50,29.87,1,卖,1775529770,19393177
10:42:50,29.87,1,卖,1775529770,19393174
10:42:50,29.87,1,卖,1775529770,19393162
10:42:50,29.87,1,卖,1775529770,19393157
10:42:50,29.87,1,卖,1775529770,19393153
10:42:50,29.87,6,卖,1775529770,19393151
10:42:50,29.87,1,卖,1775529770,19393149
10:42:50,29.87,1,卖,1775529770,19393147
10:42:50,29.87,1,卖,1775529770,19393145
10:42:50,29.87,1,卖,1775529770,19393143
10:42:50,29.87,1,卖,1775529770,19393141
10:42:50,29.87,1,卖,1775529770,19393139
10:42:51,29.87,2,卖,1775529771,19395696
10:42:51,29.87,9,卖,1775529771,19395335
10:42:52,29.93,1,买,1775529772,19397520
10:42:58,29.87,1,卖,1775529778,19407463
10:43:01,29.87,10,卖,1775529781,19413854
10:43:04,29.87,1,卖,1775529784,19423484
10:43:06,29.87,9,卖,1775529786,19430104
10:43:06,29.87,1,卖,1775529786,19429957
10:43:07,29.87,9,卖,1775529787,19430898
10:43:09,29.87,14,卖,1775529789,19437366
10:43:09,29.87,9,卖,1775529789,19437364
10:43:09,29.86,19,卖,1775529789,19437359
10:43:09,29.87,11,卖,1775529789,19436987
10:43:10,29.87,1,卖,1775529790,19440116
10:43:10,29.87,10,卖,1775529790,19439663
10:43:10,29.87,4,卖,1775529790,19439435
10:43:10,29.87,2,卖,1775529790,19438738
10:43:12,29.87,2,卖,1775529792,19443603
10:43:12,29.86,2,卖,1775529792,19443526
10:43:12,29.87,2,卖,1775529792,19443390
10:43:12,29.87,10,卖,1775529792,19443129
10:43:13,29.93,1,买,1775529793,19445106
10:43:13,29.87,10,卖,1775529793,19444121
10:43:13,29.87,2,卖,1775529793,19443777
10:43:15,29.87,1,卖,1775529795,19448802
10:43:15,29.86,8,卖,1775529795,19448377
10:43:16,29.88,8,卖,1775529796,19450986
10:43:21,29.86,2,卖,1775529801,19460788
10:43:24,29.88,7,卖,1775529804,19466568
10:43:29,29.89,1,卖,1775529809,19475561
10:43:29,29.87,1,卖,1775529809,19475560
10:43:30,29.86,5,卖,1775529810,19477162
10:43:35,29.87,5,卖,1775529815,19488598
10:43:39,29.88,2,卖,1775529819,19500321
10:43:55,29.86,1,买,1775529835,19538215
10:43:55,29.86,2,卖,1775529835,19538194
10:43:57,29.87,1,买,1775529837,19543719
10:43:58,29.87,1,买,1775529838,19544099
10:43:58,29.87,1,买,1775529838,19544092
10:43:59,29.87,1,买,1775529839,19548189
10:43:59,29.86,2,买,1775529839,19547401
10:43:59,29.86,2,买,1775529839,19547303
10:43:59,29.86,2,买,1775529839,19547302
10:43:59,29.87,3,买,1775529839,19547297
10:44:02,29.87,1,买,1775529842,19557697
10:44:03,29.86,1,卖,1775529843,19560711
10:44:03,29.87,1,买,1775529843,19559856
10:44:04,29.86,4,卖,1775529844,19562956
10:44:04,29.87,1,买,1775529844,19561912
10:44:05,29.86,1,卖,1775529845,19567058
10:44:05,29.86,5,卖,1775529845,19565703
10:44:25,29.86,10,买,1775529865,19617883
10:44:27,29.86,2,买,1775529867,19621804
10:44:28,29.87,1,买,1775529868,19623195
10:44:30,29.88,1,买,1775529870,19628366
10:44:31,30.02,1,买,1775529871,19630197
10:44:38,29.87,5,买,1775529878,19645383
10:44:44,30.04,1,买,1775529884,19655267
10:44:51,29.86,1,卖,1775529891,19668771
10:44:52,29.87,10,卖,1775529892,19669946
10:44:54,29.88,2,卖,1775529894,19673427
10:44:54,29.87,20,买,1775529894,19673272
10:45:02,29.82,4,买,1775529902,19690370
10:45:05,29.87,2,买,1775529905,19696618
10:45:05,29.87,2,买,1775529905,19696617
10:45:05,29.86,8,卖,1775529905,19696605
10:45:09,29.87,1,卖,1775529909,19705191
10:45:10,29.87,6,买,1775529910,19705798
10:45:13,29.87,20,卖,1775529913,19712741
10:45:13,29.81,1,买,1775529913,19711476
10:45:14,29.88,1,卖,1775529914,19713913
10:45:21,29.86,5,卖,1775529921,19732961
10:45:24,29.86,11,卖,1775529924,19739024
10:45:31,29.86,5,卖,1775529931,19752573
10:45:38,29.80,5,买,1775529938,19767017
10:45:39,29.87,1,卖,1775529939,19770455
10:45:39,29.86,1,卖,1775529939,19770315
10:45:40,29.82,1,卖,1775529940,19771835
10:45:47,29.87,2,买,1775529947,19786605
10:45:47,29.86,10,买,1775529947,19786599
10:45:53,29.80,1,买,1775529953,19799926
10:45:54,29.86,5,买,1775529954,19800634
10:45:55,29.82,6,卖,1775529955,19804630
10:45:57,29.87,1,买,1775529957,19807974
10:45:58,29.86,1,卖,1775529958,19809203
10:46:08,29.86,1,卖,1775529968,19835456
10:46:11,29.82,2,卖,1775529971,19841692
10:46:13,29.95,1,卖,1775529973,19847109
10:46:21,29.87,1,买,1775529981,19871429
10:46:22,29.87,1,买,1775529982,19872729
10:46:24,29.87,1,买,1775529984,19881906
10:46:27,29.87,1,买,1775529987,19890388
10:46:27,29.87,1,买,1775529987,19890250
10:46:28,28.88,1,买,1775529988,19893030
10:46:28,29.87,1,买,1775529988,19892005
10:46:28,29.87,2,买,1775529988,19891673
10:46:28,29.87,1,买,1775529988,19891662
10:46:28,29.87,1,买,1775529988,19891379
10:46:28,29.87,1,买,1775529988,19891033
10:46:30,29.88,4,买,1775529990,19897858
10:46:31,29.88,1,买,1775529991,19897978
10:46:33,29.87,1,买,1775529993,19904563
10:46:35,29.87,1,卖,1775529995,19909462
10:46:35,29.70,3,买,1775529995,19907578
10:46:45,29.87,1,卖,1775530005,19929969
10:46:45,29.88,3,卖,1775530005,19928339
10:46:47,29.88,5,买,1775530007,19933010
10:47:05,29.87,3,卖,1775530025,19979307
10:47:05,29.86,8,卖,1775530025,19979220
10:47:07,29.86,11,卖,1775530027,19987244
10:47:08,32.92,447,卖,1775530028,19990118
10:47:15,29.87,1,卖,1775530035,20007116
10:47:15,29.86,1,卖,1775530035,20006950
10:47:16,29.86,2,买,1775530036,20010322
10:47:20,29.86,12,卖,1775530040,20019763
10:47:20,29.87,3,卖,1775530040,20019094
10:47:23,29.96,17,卖,1775530043,20026988
10:47:26,29.82,2,卖,1775530046,20034033
10:47:37,29.86,4,买,1775530057,20058088
10:47:37,29.80,1,买,1775530057,20056242
10:47:38,29.86,5,买,1775530058,20059266
10:47:39,29.87,1,卖,1775530059,20061793
10:47:43,26.94,37,买,1775530063,20068457
10:47:51,30.20,6,卖,1775530071,20082704
10:47:56,29.86,10,卖,1775530076,20090419
10:48:02,29.85,2,买,1775530082,20100997
10:48:05,29.86,1,卖,1775530085,20107876
10:48:06,29.86,1,卖,1775530086,20109492
10:48:10,29.86,2,卖,1775530090,20115966
10:48:13,29.86,2,卖,1775530093,20120628
10:48:18,29.86,2,卖,1775530098,20130151
10:48:21,29.86,9,卖,1775530101,20135474
10:48:21,29.86,1,买,1775530101,20135415
10:48:21,29.86,10,卖,1775530101,20135408
10:48:21,29.86,9,卖,1775530101,20135361
10:48:21,29.86,10,卖,1775530101,20135359
10:48:22,29.86,3,卖,1775530102,20136501
10:48:24,29.87,5,买,1775530104,20142106
10:48:24,29.86,2,卖,1775530104,20141833
10:48:25,29.86,3,卖,1775530105,20142840
10:48:28,29.86,1,卖,1775530108,20148926
10:48:35,29.87,1,卖,1775530115,20164014
10:48:38,29.84,5,买,1775530118,20171092
10:48:41,29.86,2,买,1775530121,20176231
10:48:41,29.82,2,卖,1775530121,20176223
10:48:45,29.87,1,买,1775530125,20182919
10:49:05,29.86,12,卖,1775530145,20219004
10:49:09,29.86,4,买,1775530149,20225178
10:49:14,29.86,3,买,1775530154,20233194
10:49:16,29.86,69,买,1775530156,20235792
10:49:17,29.87,1,买,1775530157,20238090
10:49:17,29.87,1,卖,1775530157,20237549
10:49:18,29.87,3,买,1775530158,20239282
10:49:18,29.87,3,买,1775530158,20239278
10:49:18,29.87,3,买,1775530158,20239271
10:49:20,29.85,5,买,1775530160,20242661
10:49:21,29.87,3,买,1775530161,20245757
10:49:21,29.87,2,买,1775530161,20245366
10:49:21,29.87,2,买,1775530161,20245300
10:49:21,29.88,1,买,1775530161,20245270
10:49:24,29.87,4,买,1775530164,20251063
10:49:27,29.80,1,买,1775530167,20256290
10:49:33,29.88,1,卖,1775530173,20266432
10:49:35,29.83,1,卖,1775530175,20270088
10:49:47,29.88,4,买,1775530187,20291618
10:49:56,29.83,2,卖,1775530196,20307585
10:49:56,29.87,1,卖,1775530196,20307265
10:49:56,29.87,3,买,1775530196,20306722
10:49:57,29.87,1,卖,1775530197,20310385
10:49:59,29.76,5,买,1775530199,20313233
10:50:00,29.87,10,卖,1775530200,20315937
10:50:05,29.87,1,卖,1775530205,20327373
10:50:10,30.18,10,卖,1775530210,20338795
10:50:20,30.11,2,买,1775530220,20365544
10:50:21,29.87,1,买,1775530221,20370408
10:50:22,29.87,1,卖,1775530222,20371689
10:50:27,29.58,2,买,1775530227,20384067
10:50:30,29.87,1,买,1775530230,20390500
10:50:35,29.87,2,买,1775530235,20399078
10:50:46,29.87,5,卖,1775530246,20420872
10:50:46,29.87,5,卖,1775530246,20420778
10:50:48,29.86,1,买,1775530248,20425752
10:50:48,29.86,1,买,1775530248,20425585
10:50:59,29.87,2,买,1775530259,20443860
10:50:59,29.87,4,买,1775530259,20443745
10:51:01,29.88,1,卖,1775530261,20446532
10:51:03,29.87,5,卖,1775530263,20450985
10:51:04,29.86,1,买,1775530264,20451606
10:51:06,29.86,1,卖,1775530266,20457052
10:51:06,29.86,1,卖,1775530266,20456950
10:51:11,29.88,2,卖,1775530271,20471320
10:51:17,29.87,6,买,1775530277,20484706
10:51:18,29.87,10,卖,1775530278,20487188
10:51:18,29.87,5,卖,1775530278,20486623
10:51:22,29.86,10,买,1775530282,20494847
10:51:23,29.86,10,买,1775530283,20496065
10:51:28,29.86,1,卖,1775530288,20503155
10:51:30,29.87,1,卖,1775530290,20506648
10:51:34,29.86,7,买,1775530294,20512972
10:51:50,29.87,10,买,1775530310,20539207
10:51:54,29.86,2,卖,1775530314,20552171
10:51:54,29.85,1,卖,1775530314,20551844
10:51:54,29.86,1,卖,1775530314,20549526
10:51:57,29.87,1,卖,1775530317,20562107
10:51:57,29.87,3,卖,1775530317,20562086
10:51:57,29.86,1,卖,1775530317,20562078
10:51:57,30.01,5,卖,1775530317,20561718
10:51:58,29.85,1,卖,1775530318,20564874
10:52:03,29.86,5,卖,1775530323,20579726
10:52:05,29.86,1,卖,1775530325,20583815
10:52:05,29.86,1,卖,1775530325,20583791
10:52:05,29.86,1,卖,1775530325,20583741
10:52:05,29.86,1,卖,1775530325,20583736
10:52:06,29.86,10,卖,1775530326,20587849
10:52:07,29.42,3,买,1775530327,20589882
10:52:07,29.86,3,卖,1775530327,20589236
10:52:07,29.86,2,卖,1775530327,20589234
10:52:09,29.86,2,卖,1775530329,20595872
10:52:09,29.86,10,卖,1775530329,20595382
10:52:12,29.86,10,卖,1775530332,20602083
10:52:12,29.86,3,卖,1775530332,20602025
10:52:12,29.86,10,卖,1775530332,20602001
10:52:12,29.86,10,卖,1775530332,20601999
10:52:13,29.86,3,卖,1775530333,20603026
10:52:15,29.86,1,卖,1775530335,20607659
10:52:19,29.86,1,买,1775530339,20614811
10:52:19,29.86,2,卖,1775530339,20613382
10:52:19,29.86,5,卖,1775530339,20613361
10:52:21,29.87,1,卖,1775530341,20618217
10:52:26,29.88,2,卖,1775530346,20626475
10:52:30,29.86,11,卖,1775530350,20632764
10:52:35,29.86,1,卖,1775530355,20643286
10:52:37,29.86,2,卖,1775530357,20646989
10:52:37,29.79,6,买,1775530357,20646978
10:52:40,26.94,37,买,1775530360,20652707
10:52:40,29.86,2,卖,1775530360,20651776
10:52:49,29.86,1,卖,1775530369,20667707
10:52:49,29.86,50,卖,1775530369,20667123
10:52:51,29.86,1,卖,1775530371,20670240
10:52:51,29.85,1,卖,1775530371,20670133
10:53:12,29.84,3,买,1775530392,20708935
10:53:21,29.85,1,卖,1775530401,20726432
10:53:26,29.81,4,卖,1775530406,20734872
10:53:27,29.85,5,卖,1775530407,20737420
10:53:33,29.85,2,卖,1775530413,20749903
10:53:33,29.86,3,卖,1775530413,20749900
10:53:34,29.85,3,卖,1775530414,20752769
10:53:35,29.81,1,卖,1775530415,20755666
10:53:35,29.85,1,卖,1775530415,20754966
10:53:35,29.85,1,卖,1775530415,20754959
10:53:35,29.85,1,卖,1775530415,20754897
10:53:36,29.85,1,卖,1775530416,20758289
10:53:36,29.85,1,卖,1775530416,20758218
10:53:36,29.85,9,卖,1775530416,20758081
10:53:36,29.85,9,卖,1775530416,20758079
10:53:36,29.85,10,卖,1775530416,20757804
10:53:36,29.86,3,买,1775530416,20756511
10:53:38,29.86,2,卖,1775530418,20761276
10:53:39,29.85,8,卖,1775530419,20763289
10:53:42,29.85,1,卖,1775530422,20768402
10:53:42,29.84,21,卖,1775530422,20768380
10:53:42,29.81,2,卖,1775530422,20768356
10:53:48,29.85,2,卖,1775530428,20778451
10:53:49,29.85,1,卖,1775530429,20779457
10:53:49,29.85,60,卖,1775530429,20779396
10:53:51,29.85,9,卖,1775530431,20782555
10:53:51,29.85,10,卖,1775530431,20782509
10:53:53,29.80,1,买,1775530433,20785431
10:53:58,29.84,1,卖,1775530438,20793072
10:54:01,29.84,5,卖,1775530441,20798821
10:54:01,29.85,3,卖,1775530441,20798663
10:54:01,29.84,1,卖,1775530441,20798062
10:54:04,29.81,7,卖,1775530444,20806939
10:54:05,29.85,2,卖,1775530445,20816491
10:54:05,29.84,10,卖,1775530445,20816477
10:54:05,29.84,1,卖,1775530445,20816462
10:54:06,29.84,1,卖,1775530446,20821070
10:54:06,29.83,1,卖,1775530446,20820821
10:54:06,29.83,1,卖,1775530446,20820817
10:54:06,29.83,1,卖,1775530446,20820815
10:54:06,29.83,10,卖,1775530446,20820805
10:54:06,29.83,1,卖,1775530446,20820768
10:54:06,29.83,1,卖,1775530446,20820723
10:54:06,29.83,1,卖,1775530446,20820710
10:54:06,29.83,20,卖,1775530446,20820709
10:54:06,29.83,1,卖,1775530446,20820673
10:54:06,29.83,1,卖,1775530446,20820637
10:54:06,29.83,1,卖,1775530446,20820636
10:54:06,29.83,1,卖,1775530446,20820635
10:54:06,29.83,1,卖,1775530446,20820634
10:54:06,29.83,6,卖,1775530446,20820633
10:54:06,29.83,6,卖,1775530446,20820632
10:54:06,29.83,9,卖,1775530446,20820510
10:54:06,29.83,1,卖,1775530446,20820481
10:54:06,29.83,7,卖,1775530446,20820476
10:54:06,29.83,1,卖,1775530446,20820444
10:54:06,29.83,2,卖,1775530446,20820443
10:54:06,29.83,2,卖,1775530446,20820441
10:54:06,29.83,6,卖,1775530446,20820439
10:54:06,29.83,18,卖,1775530446,20820408
10:54:06,29.83,1,卖,1775530446,20820406
10:54:06,29.83,1,卖,1775530446,20820404
10:54:06,29.83,5,卖,1775530446,20820402
10:54:06,29.83,4,卖,1775530446,20820400
10:54:06,29.83,2,卖,1775530446,20820398
10:54:06,29.83,1,卖,1775530446,20820396
10:54:06,29.83,8,卖,1775530446,20820394
10:54:06,29.83,1,卖,1775530446,20820391
10:54:06,29.83,3,卖,1775530446,20820389
10:54:06,29.83,1,卖,1775530446,20818456
10:54:06,29.83,1,卖,1775530446,20818413
10:54:06,29.83,1,卖,1775530446,20818384
10:54:06,29.83,1,卖,1775530446,20818377
10:54:06,29.83,1,卖,1775530446,20818375
10:54:06,29.83,1,卖,1775530446,20818373
10:54:06,29.83,1,卖,1775530446,20818359
10:54:06,29.83,1,卖,1775530446,20818357
10:54:06,29.83,1,卖,1775530446,20818353
10:54:06,29.83,1,卖,1775530446,20818347
10:54:06,29.83,1,卖,1775530446,20818345
10:54:06,29.84,2,卖,1775530446,20818341
10:54:06,29.84,2,卖,1775530446,20818340
10:54:06,29.84,2,卖,1775530446,20818337
10:54:06,29.84,2,卖,1775530446,20818333
10:54:06,29.84,2,卖,1775530446,20818331
10:54:06,29.83,1,卖,1775530446,20817915
10:54:06,29.83,2,卖,1775530446,20817906
10:54:06,29.83,2,卖,1775530446,20817873
10:54:06,29.83,1,卖,1775530446,20817871
10:54:06,29.83,1,卖,1775530446,20817862
10:54:06,29.83,1,卖,1775530446,20817814
10:54:06,29.83,1,卖,1775530446,20817798
10:54:06,29.83,2,卖,1775530446,20817793
10:54:06,29.83,1,卖,1775530446,20817768
10:54:06,29.83,2,卖,1775530446,20817762
10:54:06,29.83,1,卖,1775530446,20817750
10:54:06,29.83,1,卖,1775530446,20817748
10:54:06,29.83,1,卖,1775530446,20817744
10:54:06,29.83,1,卖,1775530446,20817717
10:54:06,29.83,1,卖,1775530446,20817710
10:54:06,29.83,1,卖,1775530446,20817708
10:54:06,29.83,3,卖,1775530446,20817706
10:54:06,29.83,1,卖,1775530446,20817704
10:54:06,29.83,2,卖,1775530446,20817669
10:54:06,29.83,1,卖,1775530446,20817664
10:54:06,29.83,1,卖,1775530446,20817646
10:54:06,29.83,1,卖,1775530446,20817644
10:54:06,29.83,1,卖,1775530446,20817642
10:54:06,29.83,3,卖,1775530446,20817640
10:54:06,29.83,1,卖,1775530446,20817638
10:54:06,29.83,1,卖,1775530446,20817636
10:54:06,29.83,1,卖,1775530446,20817595
10:54:06,29.83,2,卖,1775530446,20817592
10:54:06,29.83,1,卖,1775530446,20817583
10:54:06,29.83,1,卖,1775530446,20817581
10:54:06,29.83,3,卖,1775530446,20817579
10:54:06,29.83,1,卖,1775530446,20817576
10:54:06,29.83,1,卖,1775530446,20817574
10:54:06,29.83,1,卖,1775530446,20817572
10:54:06,29.82,3,卖,1775530446,20817478
10:54:06,29.83,4,卖,1775530446,20816937
10:54:06,29.83,1,卖,1775530446,20816935
10:54:06,29.83,1,卖,1775530446,20816933
10:54:06,29.83,1,卖,1775530446,20816931
10:54:06,29.83,1,卖,1775530446,20816929
10:54:06,29.83,1,卖,1775530446,20816927
10:54:06,29.83,1,卖,1775530446,20816849
10:54:06,29.84,1,卖,1775530446,20816841
10:54:06,29.84,2,卖,1775530446,20816832
10:54:06,29.84,1,卖,1775530446,20816824
10:54:06,29.84,3,卖,1775530446,20816823
10:54:06,29.84,1,卖,1775530446,20816822
10:54:06,29.84,1,卖,1775530446,20816820
10:54:06,29.84,1,卖,1775530446,20816819
10:54:06,29.84,67,卖,1775530446,20816809
10:54:06,29.84,12,卖,1775530446,20816807
10:54:06,29.84,13,卖,1775530446,20816805
10:54:06,29.84,1,卖,1775530446,20816797
10:54:06,29.84,1,卖,1775530446,20816781
10:54:06,29.84,1,卖,1775530446,20816779
10:54:06,29.84,1,卖,1775530446,20816777
10:54:06,29.84,1,卖,1775530446,20816773
10:54:06,29.84,2,卖,1775530446,20816747
10:54:06,29.84,12,卖,1775530446,20816745
10:54:06,29.84,2,卖,1775530446,20816743
10:54:06,29.84,3,卖,1775530446,20816740
10:54:06,29.84,3,卖,1775530446,20816706
10:54:07,29.84,5,买,1775530447,20824463
10:54:07,29.83,2,卖,1775530447,20821724
10:54:10,29.82,9,卖,1775530450,20830456
10:54:10,29.82,5,卖,1775530450,20830448
10:54:10,29.82,2,卖,1775530450,20829976
10:54:10,29.82,5,卖,1775530450,20829942
10:54:10,29.82,4,卖,1775530450,20829772
10:54:13,29.82,8,卖,1775530453,20837598
10:54:14,29.82,3,卖,1775530454,20838547
10:54:15,29.77,1,卖,1775530455,20841631
10:54:15,29.81,11,卖,1775530455,20841498
10:54:15,29.81,6,卖,1775530455,20841123
10:54:16,29.82,1,卖,1775530456,20842898
10:54:21,29.81,10,买,1775530461,20854309
10:54:25,29.81,1,卖,1775530465,20862681
