股票代码,股票名称,现价,总市值(亿),流通市值(亿),PE(动),净利润(亿),年度涨跌幅(%),单周最大涨幅(%),单周最大跌幅(%),平均换手率(%),峰值换手率(%),价格区间高,价格区间低,价格波幅(%),波段次数,放量日数,最长连续放量,高位放量日,最大量比,平均放量倍数
301539,宏鑫科技,21.38,31.64,16.05,54.41,0.58,18.19,9.76,-15.49,21.44,72.81,22.35,14.61,52.98,28,9,3,4,4.37,2.49
301099,雅创电子,46.58,68.32,41.82,61.91,1.1,42.01,24.47,-13.23,35.66,125.56,59.02,28.84,104.65,34,23,7,11,4.54,2.48
920593,鼎智科技,36.22,68.93,58.54,196.66,0.35,16.16,47.68,-16.8,17.76,56.2,51.55,24.14,113.55,30,11,4,4,2.98,2.52
688138,清溢光电,30.14,94.88,94.88,49.5,1.92,11.8,12.21,-9.81,7.64,24.13,35.41,20.25,74.86,30,9,5,5,2.99,2.35
300293,蓝英装备,22.18,75.07,62.18,-179.24,,-0.27,17.09,-9.99,26.5,109.54,30.17,17.65,70.93,26,14,6,9,7.86,3.24
301180,万祥科技,17.51,70.04,28.74,544.0,0.13,22.53,10.88,-12.09,9.98,28.39,18.83,9.94,89.44,28,15,7,4,4.54,2.76
002313,日海智能,10.67,39.95,39.95,-54.68,,20.84,49.15,-20.12,27.8,114.88,15.13,7.07,114.0,25,20,10,9,5.27,2.93
001298,好上好,30.36,90.1,49.97,137.51,0.66,82.89,40.97,-17.05,60.4,241.0,42.61,13.13,224.52,34,24,7,9,3.98,2.69
688051,佳华科技,41.14,31.82,31.82,-35.49,,113.27,28.66,-23.71,8.79,29.32,57.76,17.64,227.44,29,12,5,4,3.71,2.66
301312,智立方,50.38,61.05,30.51,65.45,0.93,57.24,23.2,-10.76,41.86,228.4,65.5,21.86,199.63,32,16,8,1,4.98,3.02
600408,安泰集团,4.36,43.9,43.9,-21.13,,127.08,57.29,-25.08,31.85,132.84,6.9,1.46,372.6,30,16,11,1,4.56,2.86
000576,甘化科工,10.86,47.4,47.11,45.85,1.03,50.21,21.94,-8.96,19.04,95.77,13.09,5.83,124.53,26,17,6,1,6.65,3.02
300650,太龙股份,17.08,37.28,29.09,72.9,0.51,46.86,28.86,-15.63,36.52,82.15,22.97,10.23,124.54,28,12,6,2,3.35,2.62
301229,纽泰格,21.42,38.94,27.69,92.5,0.42,45.32,13.6,-17.94,22.61,69.67,26.52,12.38,114.22,26,28,6,7,5.59,2.88
002805,丰元股份,17.07,47.81,47.55,-9.58,,53.37,22.35,-16.33,24.24,98.08,23.85,9.5,151.05,30,19,7,7,6.6,3.31
000823,超声电子,14.01,75.23,75.23,31.66,2.38,36.28,16.99,-13.68,20.82,61.01,16.35,7.6,115.13,30,16,6,7,4.38,2.67
600218,全柴动力,10.48,45.65,45.65,49.34,0.93,35.23,12.46,-10.61,17.27,56.38,12.56,6.83,83.89,24,19,6,8,7.31,3.11
688035,德邦科技,50.16,71.35,71.35,76.72,0.93,31.86,18.82,-15.17,16.7,77.85,65.2,30.89,111.07,34,11,9,5,3.18,2.41
600172,黄河旋风,6.16,88.84,78.62,-12.75,,55.16,20.0,-12.29,34.73,126.48,8.49,3.23,162.85,30,20,5,5,4.3,2.72
002730,电光科技,15.51,56.16,53.67,61.86,0.91,-37.1,32.01,-12.28,25.6,99.77,27.41,11.43,139.81,24,15,5,7,6.04,3.07
003018,金富科技,17.15,44.59,16.8,35.79,1.25,83.62,61.07,-16.18,25.05,174.79,27.31,8.05,239.25,28,27,8,11,6.59,3.15
603421,鼎信通讯,7.23,47.15,47.15,-10.52,,5.39,13.23,-12.65,10.99,48.98,8.98,5.21,72.36,27,13,7,9,6.34,3.4
002196,方正电机,15.01,74.43,73.29,405.77,0.18,149.75,35.21,-20.7,53.62,190.82,17.5,5.03,247.91,24,30,13,11,3.99,2.67
002054,德美化工,8.01,38.62,30.79,35.67,1.08,35.99,16.99,-12.05,19.77,111.25,9.6,4.87,97.13,25,26,12,11,5.01,3.04
002553,南方精工,27.12,95.84,68.02,19.61,4.89,83.37,54.57,-16.15,71.71,194.6,36.5,12.29,196.99,26,10,8,3,3.29,2.49
301182,凯旺科技,40.76,39.06,39.06,-57.76,,18.7,24.77,-16.64,37.16,175.57,54.5,25.0,118.0,26,14,5,4,5.46,2.87
688683,莱尔科技,31.4,50.58,48.73,123.09,0.41,67.11,18.24,-12.37,3.77,17.89,38.81,17.29,124.47,28,19,4,2,4.58,2.75
001225,和泰机电,78.01,51.38,16.41,122.37,0.42,137.62,28.72,-6.39,29.44,100.03,89.05,25.77,245.56,23,22,8,8,4.82,2.81
300663,科蓝软件,19.36,92.63,88.58,-658.34,,13.62,23.07,-10.28,27.82,81.56,22.55,12.51,80.26,29,17,6,7,4.89,2.7
300480,光力科技,18.34,64.71,45.4,132.89,0.49,47.55,22.37,-12.63,22.84,73.99,19.88,10.36,91.89,26,17,8,7,8.24,3.21
603118,共进股份,11.9,93.69,93.69,81.43,1.15,13.33,27.95,-16.21,27.23,104.97,16.1,7.31,120.25,22,13,5,9,3.62,2.52
300400,劲拓股份,20.9,50.71,50.14,44.14,1.15,27.05,19.55,-10.11,18.01,89.0,28.5,11.91,139.29,34,17,8,5,4.64,2.85
605289,罗曼股份,72.0,78.49,78.0,279.16,0.28,196.66,19.21,-10.82,15.97,41.31,81.42,18.65,336.57,25,11,4,1,3.59,2.64
300082,奥克股份,10.32,70.19,69.99,-802.27,,70.58,25.36,-19.58,16.45,82.03,14.38,4.9,193.47,28,25,11,5,3.72,2.75
002256,兆新股份,3.7,73.78,72.19,1127.43,0.07,68.18,33.61,-18.05,20.89,98.58,4.37,1.83,138.8,37,20,7,8,6.46,3.17
300847,中船汉光,17.95,53.13,53.13,46.26,1.15,7.74,22.01,-8.21,14.61,96.2,22.99,13.51,70.17,24,25,8,9,4.53,2.88
300939,秋田微,35.16,42.19,42.19,49.65,0.85,11.83,13.32,-10.47,12.29,41.21,41.0,22.5,82.22,32,16,4,6,5.12,2.96
002584,西陇科学,9.19,53.78,43.05,-65.24,,15.89,16.56,-14.39,46.56,151.98,11.68,7.31,59.78,26,23,12,3,4.91,2.7
301397,溯联股份,34.17,53.19,24.17,39.37,1.35,32.34,31.25,-16.48,32.5,110.44,51.15,17.66,189.64,26,15,11,6,4.4,2.7
920249,利尔达,14.38,60.63,17.93,261.23,0.23,56.64,33.7,-14.51,47.52,189.8,22.4,8.81,154.26,27,17,8,8,3.91,2.48
300946,恒而达,55.8,87.05,42.3,148.21,0.59,165.34,96.66,-13.66,29.54,124.3,70.51,18.0,291.72,32,25,7,10,8.11,3.32
002843,泰嘉股份,21.38,53.82,53.62,69.72,0.77,-13.93,17.3,-14.01,27.1,76.73,31.06,16.15,92.32,34,15,6,1,4.15,2.72
688170,德龙激光,34.93,36.1,36.1,-160.59,,56.5,16.26,-15.68,16.48,50.68,48.27,17.73,172.25,30,17,11,3,3.72,2.75
002676,顺威股份,8.36,60.19,60.19,76.85,0.78,37.27,28.65,-16.95,15.88,51.99,12.66,4.97,154.73,32,21,10,7,5.74,3.1
003016,欣贺股份,9.38,39.44,38.54,285.09,0.14,32.11,11.76,-12.56,13.29,58.64,12.79,5.72,123.6,26,18,5,5,5.96,3.0
300019,硅宝科技,21.87,85.97,73.82,28.15,3.05,56.66,27.84,-12.41,26.24,93.37,26.65,12.97,105.47,28,24,5,11,6.83,3.18
301356,天振股份,22.36,48.3,12.26,42.49,1.14,31.45,14.7,-11.87,20.49,70.64,27.03,11.88,127.53,32,17,5,4,4.67,2.79
301196,唯科科技,77.21,96.71,96.19,32.64,2.96,122.12,35.78,-14.69,24.92,75.79,122.33,31.1,293.34,32,17,9,0,6.02,2.94
300689,澄天伟业,48.99,56.63,49.57,341.92,0.17,90.62,49.27,-22.53,11.68,48.62,67.6,23.01,193.79,32,17,10,5,4.36,2.94
003037,三和管桩,8.07,48.35,48.35,45.06,1.07,36.32,11.65,-9.48,11.96,61.71,11.61,5.29,119.47,26,32,13,13,4.8,2.76
688320,禾川科技,36.67,55.38,55.38,-45.32,,-23.01,21.2,-13.32,25.77,72.69,58.89,27.27,115.95,28,7,5,2,3.9,2.46
301595,太力科技,50.6,54.79,12.33,77.32,0.71,16.48,15.77,-12.91,57.96,330.98,66.63,34.88,91.03,20,13,7,7,5.25,2.96
000753,漳州发展,7.5,74.36,74.36,107.12,0.69,83.37,23.05,-23.5,28.75,81.71,11.32,3.91,189.51,26,16,5,4,3.46,2.64
002862,实丰文化,20.94,35.18,26.44,-44.88,,-24.08,16.42,-16.1,41.43,117.19,29.68,13.77,115.54,27,14,8,2,3.53,2.76
301248,杰创智能,41.87,64.36,47.03,211.96,0.3,126.08,23.06,-12.99,44.98,141.18,45.94,13.86,231.46,29,14,4,5,3.17,2.54
300134,大富科技,12.94,99.31,92.19,-43.91,,13.51,14.01,-14.61,12.75,54.8,16.95,9.05,87.29,28,10,4,6,5.31,2.95
000026,飞亚达,16.76,68.01,61.1,40.8,1.67,75.31,27.82,-8.87,17.23,85.48,23.07,8.59,168.57,24,25,8,10,7.58,3.07
688007,光峰科技,19.35,88.94,88.94,-49.2,,34.0,24.0,-16.67,9.81,35.3,25.3,12.92,95.82,23,13,9,7,3.54,2.41
920821,则成电子,27.02,37.39,19.68,188.65,0.2,6.67,22.74,-16.07,28.01,84.02,39.48,18.29,115.86,23,17,12,5,4.42,2.7
301586,佳力奇,52.75,43.77,27.91,77.3,0.57,4.66,16.21,-8.21,32.3,119.05,67.92,40.78,66.55,22,19,6,4,3.98,2.66
601086,国芳集团,10.56,70.33,70.33,86.59,0.81,129.07,62.02,-20.08,23.33,75.3,15.69,4.23,270.92,32,14,5,4,5.81,3.12
920533,骏创科技,30.67,40.1,22.15,145.97,0.27,9.73,49.27,-15.58,50.09,231.5,60.31,21.35,182.48,26,17,3,4,3.34,2.41
300884,狄耐克,17.5,44.43,33.5,-2085.18,,66.35,29.82,-11.75,35.55,134.94,19.18,8.38,128.88,27,20,7,12,8.05,3.24
300291,百纳千成,10.0,94.19,93.08,-104.6,,98.02,20.08,-10.08,21.37,79.25,11.36,4.05,180.49,25,19,10,12,6.3,3.58
301261,恒工精密,98.42,86.5,36.89,82.99,1.04,95.67,28.57,-18.32,55.48,137.69,137.71,39.75,246.44,26,15,7,7,4.35,2.97
002992,宝明科技,47.08,85.15,74.4,-1271.1,,-16.72,20.41,-13.64,8.91,40.19,81.8,46.86,74.56,26,13,7,2,4.72,2.74
688225,亚信安全,24.01,96.04,96.04,-18.01,,26.7,33.12,-9.96,9.01,27.01,29.98,15.26,96.46,27,10,5,3,3.5,2.7
300399,天利科技,29.84,58.96,58.96,760.02,0.08,20.47,58.4,-13.18,37.38,125.35,42.74,15.85,169.65,31,21,7,5,4.75,2.67
603887,城地香江,14.8,89.1,88.1,2342.27,0.04,-3.33,13.46,-9.09,22.99,103.39,24.2,13.2,83.33,30,7,5,1,3.13,2.42
603985,恒润股份,15.78,69.57,69.57,81.13,0.86,50.0,29.69,-16.39,17.03,46.11,19.38,9.81,97.55,30,13,4,4,3.94,2.61
688596,正帆科技,32.09,94.39,94.39,99.28,0.95,-13.32,10.36,-16.62,12.17,36.2,49.8,28.05,77.54,24,17,4,4,3.58,2.42
300920,润阳科技,43.49,43.49,24.09,114.54,0.38,146.96,24.82,-12.69,23.77,92.92,64.31,15.9,304.47,28,16,6,0,4.08,2.6
300443,金雷股份,29.46,94.31,71.52,23.19,4.07,46.79,18.1,-11.13,19.16,52.21,34.2,16.62,105.78,28,8,4,2,4.57,2.87
301419,阿莱德,34.05,40.86,14.44,58.66,0.7,32.34,9.94,-11.56,37.57,112.15,39.48,18.75,110.56,28,17,7,3,4.77,2.58
300471,厚普股份,13.18,61.97,48.31,-1829.27,,51.32,26.16,-13.2,19.07,57.89,15.16,6.72,125.6,28,16,5,6,4.53,2.9
603757,大元泵业,42.21,78.74,78.74,42.17,1.87,113.18,62.17,-12.67,19.13,86.84,62.48,17.47,257.64,28,36,10,8,5.7,2.92
002971,和远气体,30.79,65.2,49.57,84.74,0.77,64.21,15.44,-10.28,11.95,35.91,41.6,15.71,164.8,26,17,6,6,3.36,2.5
300546,雄帝科技,25.76,48.08,34.5,196.13,0.25,43.43,53.41,-9.14,54.31,249.26,39.97,13.29,200.75,21,24,15,5,5.94,2.92
000889,中嘉博创,3.79,35.49,32.97,-90.71,,61.97,33.33,-15.32,16.42,78.53,4.72,2.15,119.53,25,20,6,11,6.21,2.83
300137,先河环保,10.85,58.22,57.51,788.99,0.07,85.47,15.37,-10.28,8.03,35.76,11.6,5.14,125.68,32,17,6,7,4.91,2.75
002825,纳尔股份,11.35,38.76,29.12,20.18,1.92,38.58,21.79,-13.0,21.24,86.5,13.68,6.48,111.11,30,21,7,10,5.8,3.13
300380,安硕信息,45.15,62.51,57.51,357.08,0.18,-14.13,16.73,-13.85,33.65,105.29,63.94,38.21,67.34,31,15,5,9,3.56,2.7
300092,科新机电,17.12,46.9,35.93,63.73,0.74,50.18,56.78,-13.76,37.55,164.64,21.34,9.56,123.22,33,20,7,6,5.44,2.95
301083,百胜智能,20.41,36.3,17.47,85.9,0.42,45.68,17.9,-15.13,25.65,82.52,26.68,10.99,142.77,27,18,6,4,4.72,2.69
002530,金财互联,11.09,86.41,77.09,112.67,0.77,0.82,13.24,-8.65,40.58,138.24,13.88,7.54,84.08,21,16,5,6,4.13,2.65
688175,高凌信息,30.6,39.57,39.57,-91.34,,86.02,17.67,-10.55,10.02,21.82,33.22,13.5,146.07,29,9,3,3,2.93,2.48
301128,强瑞技术,93.22,96.43,82.25,62.39,1.55,120.27,32.13,-10.45,38.36,153.57,117.98,35.29,234.32,26,16,6,4,3.48,2.36
002575,群兴玩具,6.53,40.26,38.23,-141.38,,-3.69,38.58,-14.26,28.83,149.65,13.74,5.77,138.13,27,18,5,6,5.0,3.02
002638,勤上股份,3.01,43.24,40.72,-18.16,,43.33,25.66,-11.11,12.56,40.05,3.45,1.67,106.59,24,15,4,5,3.77,2.58
603069,海汽集团,23.75,75.05,75.05,-117.0,,33.73,27.33,-11.21,18.16,61.21,31.58,15.24,107.22,32,25,6,8,4.31,2.61
300179,四方达,15.73,76.4,58.83,96.21,0.79,64.37,18.58,-13.0,40.92,146.35,19.34,6.86,181.92,30,19,5,2,4.01,2.64
920839,万通液压,43.47,51.39,28.28,40.44,1.27,142.85,44.98,-20.13,19.78,68.88,60.86,15.31,297.52,28,18,8,5,4.76,2.81
688290,景业智能,62.3,63.66,63.66,-333.07,,24.62,28.94,-15.1,15.49,44.43,75.2,37.7,99.47,28,9,5,3,3.75,2.78
300200,高盟新材,14.2,61.2,60.19,40.1,1.53,64.92,22.2,-9.45,30.24,99.24,16.12,7.53,114.08,24,29,17,12,4.8,2.63
001379,腾达科技,24.38,48.76,16.41,57.84,0.84,15.11,12.18,-13.49,36.3,126.33,26.85,15.27,75.83,28,26,6,12,5.53,3.12
002369,卓翼科技,8.95,50.74,50.68,-24.38,,44.59,26.38,-13.67,52.18,256.65,15.8,5.92,166.89,22,22,8,13,4.44,2.76
301310,鑫宏业,41.1,56.12,20.65,44.79,1.25,41.72,13.47,-11.79,34.56,106.38,47.25,22.52,109.81,22,12,5,5,3.48,2.48
001296,长江材料,28.15,42.11,21.63,27.78,1.52,57.26,18.2,-9.91,37.81,137.98,33.76,13.41,151.75,26,25,10,8,4.83,3.12
002279,久其软件,9.36,80.7,73.92,-210.04,,43.12,22.3,-10.14,35.74,162.67,10.8,5.11,111.35,32,24,8,11,5.43,2.89
300067,安诺其,5.4,62.34,50.62,-126.55,,10.43,22.16,-17.97,31.43,140.27,7.93,4.36,81.88,25,9,6,3,3.61,2.72
300545,联得装备,33.58,62.28,40.15,48.35,1.29,3.93,22.87,-12.77,28.11,91.2,41.38,23.18,78.52,30,19,6,9,4.89,2.81
300231,银信科技,11.26,50.03,50.02,71.22,0.7,-2.26,11.23,-10.75,19.18,79.55,15.18,8.27,83.56,25,7,5,4,4.05,2.76
688253,英诺特,35.98,49.29,24.95,28.18,1.75,24.28,13.28,-13.01,17.94,39.95,39.45,27.01,46.06,29,11,3,6,6.34,3.14
002443,金洲管道,8.51,44.3,44.2,35.44,1.25,51.42,10.69,-6.79,11.78,24.2,9.15,5.05,81.19,29,13,5,5,3.87,2.68
603931,格林达,33.96,67.77,67.77,55.07,1.23,49.01,27.01,-14.87,14.05,46.37,40.0,20.92,91.2,24,18,7,3,4.07,2.47
600053,九鼎投资,21.11,91.52,91.52,-137.46,,64.15,14.18,-11.37,11.54,35.62,22.97,11.0,108.82,32,27,7,14,4.92,2.53
605398,新炬网络,33.0,53.7,53.7,396.31,0.14,30.07,33.11,-18.88,19.41,63.62,54.41,18.02,201.94,25,25,8,12,4.58,3.06
920693,阿为特,41.85,30.42,15.32,271.28,0.11,10.74,22.32,-11.81,24.57,62.31,62.0,33.29,86.24,30,14,4,5,4.94,2.77
603890,春秋电子,15.68,71.49,71.49,23.21,3.08,25.54,16.82,-14.06,25.73,70.83,18.04,8.4,114.76,26,18,5,4,3.16,2.4
603687,大胜达,10.38,57.09,57.09,47.09,1.21,32.57,11.33,-14.26,11.66,24.53,11.21,5.69,97.01,32,10,3,1,3.06,2.56
603058,永吉股份,9.62,39.89,39.79,30.29,1.32,3.78,9.13,-17.65,10.28,41.38,10.99,6.56,67.53,24,14,6,4,5.5,3.28
301101,明月镜片,43.32,87.3,82.71,43.91,1.99,9.78,25.65,-16.93,14.86,44.03,64.63,34.01,90.03,26,15,4,5,3.14,2.36
002119,康强电子,18.05,67.74,67.74,52.69,1.29,2.44,17.24,-15.51,30.22,111.78,21.08,12.65,66.64,24,22,7,7,4.59,2.62
002229,鸿博股份,16.56,82.17,81.67,269.45,0.3,50.55,33.0,-15.04,53.72,172.48,24.0,8.94,168.46,24,12,8,2,6.67,3.53
300061,旗天科技,11.27,74.27,70.12,-199.72,,-5.45,14.41,-9.35,20.42,77.68,17.7,8.76,102.05,25,18,3,8,3.64,2.56
300793,佳禾智能,17.98,68.42,66.9,178.03,0.38,0.11,12.89,-14.13,23.77,73.25,22.5,11.89,89.23,26,21,6,4,5.11,2.71
688268,华特气体,62.8,75.55,75.5,47.63,1.59,42.05,16.48,-8.18,12.01,36.2,77.62,41.6,86.59,26,16,12,6,4.05,2.75
688378,奥来德,31.43,78.35,75.73,187.4,0.42,71.84,22.97,-9.38,12.9,32.41,33.3,13.17,152.85,24,8,3,2,2.93,2.34
688148,芳源股份,9.11,46.48,46.48,-28.86,,90.99,34.59,-21.32,17.05,74.87,13.76,3.51,292.02,28,12,6,1,4.25,2.92
688135,利扬芯片,30.91,62.89,62.89,6249.27,0.01,81.61,20.83,-10.72,20.97,70.32,40.0,13.66,192.83,26,17,10,6,6.96,2.86
301175,中科环保,6.22,91.55,38.68,23.0,3.98,24.4,10.49,-5.92,18.57,66.56,6.53,4.57,42.89,29,15,5,5,6.12,2.82
600784,鲁银投资,7.42,50.13,50.13,23.29,2.15,28.6,14.04,-11.15,7.0,24.81,8.0,5.09,57.17,30,14,4,7,5.32,2.8
300606,金太阳,24.4,33.76,28.71,120.71,0.28,31.68,12.98,-12.22,24.2,70.48,27.8,13.65,103.66,18,21,4,9,4.86,2.85
002933,新兴装备,36.28,42.57,41.39,109.66,0.39,15.69,10.43,-10.55,20.05,46.55,39.5,26.53,48.89,28,11,6,3,2.78,2.38
605055,迎丰股份,9.97,43.87,43.87,-77.09,,89.9,40.22,-19.29,13.87,65.39,11.82,4.2,181.43,34,21,8,7,5.98,3.5
600071,凤凰光学,21.86,61.55,61.55,156.97,0.39,-8.84,9.86,-10.9,8.69,31.12,25.66,16.44,56.08,29,7,5,4,3.28,2.52
603528,多伦科技,10.92,77.09,77.09,-291.88,,37.7,15.91,-11.86,15.14,46.91,11.57,6.15,88.13,34,20,6,5,6.32,2.86
300707,威唐工业,17.09,30.17,24.49,69.69,0.43,13.78,9.91,-17.98,26.46,60.05,18.12,11.12,62.95,31,9,6,5,3.58,2.69
603068,博通集成,39.6,59.57,59.57,479.47,0.12,7.64,25.18,-14.88,23.93,77.69,51.38,25.91,98.3,25,15,7,5,5.55,3.09
002521,齐峰新材,8.53,47.77,35.69,35.0,1.36,-1.61,6.04,-5.08,5.45,16.4,10.2,7.6,34.21,21,16,4,7,4.44,2.76
300590,移为通信,13.24,60.89,46.92,74.11,0.82,-11.2,12.69,-10.96,16.14,56.63,17.75,9.99,77.68,27,6,4,3,3.12,2.53
301007,德迈仕,37.36,57.29,57.16,112.13,0.51,93.07,27.91,-15.38,32.42,99.95,50.5,13.83,265.15,24,8,5,1,3.24,2.57
300302,同有科技,19.78,94.8,72.95,765.51,0.12,32.57,25.04,-15.95,34.26,117.98,25.87,12.51,106.79,30,20,9,6,3.7,2.56
600815,厦工股份,3.3,58.55,58.55,-698.6,,31.47,19.28,-12.26,14.49,74.3,4.9,2.25,117.78,24,23,10,4,8.49,3.22
301082,久盛电气,19.82,44.85,41.47,103.24,0.43,39.58,23.14,-15.82,50.48,166.73,27.09,12.3,120.24,28,16,6,4,4.31,2.62
300537,广信材料,22.99,47.77,34.91,408.72,0.12,36.85,15.71,-12.67,41.87,168.14,31.25,14.44,116.41,26,16,6,5,5.28,2.69
001212,中旗新材,48.8,98.07,84.84,1987.77,0.05,211.82,33.25,-19.5,27.44,123.03,64.9,13.65,375.46,26,18,8,4,5.95,2.88
002117,东港股份,12.15,63.63,63.61,38.76,1.64,-7.88,13.51,-13.0,22.63,71.37,15.24,9.5,60.42,31,13,5,2,3.58,2.57
600178,东安动力,12.86,59.99,59.99,-1369.82,,17.98,17.43,-17.37,20.45,64.43,16.0,8.88,80.18,28,18,6,4,4.89,2.92
000892,欢瑞世纪,8.61,84.46,61.2,-180.83,,167.39,26.89,-11.7,43.93,113.39,9.75,2.85,242.11,25,32,9,6,4.17,2.61
002593,日上集团,5.82,46.78,32.53,44.89,1.04,18.05,17.14,-16.29,37.29,121.7,7.7,3.58,115.08,24,18,7,7,6.98,3.18
920491,奥迪威,30.99,43.74,35.82,45.9,0.95,23.27,27.46,-12.14,27.2,92.79,42.58,20.78,104.91,30,10,4,5,4.69,2.68
002510,天汽模,7.6,77.15,76.37,111.14,0.69,37.93,16.59,-9.89,32.7,120.71,9.27,4.29,116.08,30,24,6,13,6.57,2.94
002752,昇兴股份,6.9,67.41,67.4,23.35,2.89,24.32,25.32,-24.63,10.44,58.5,9.57,4.73,102.33,32,16,5,9,6.32,2.83
300940,南极光,29.4,65.46,46.3,44.57,1.47,98.78,17.82,-11.75,27.65,87.38,34.36,12.06,184.91,26,14,6,3,4.77,2.71
301085,亚康股份,57.7,50.07,33.99,1386.79,0.04,-15.56,12.07,-15.37,24.98,92.75,91.73,46.88,95.67,24,13,3,2,3.3,2.62
000010,美丽生态,3.67,42.19,31.12,-99.19,,32.49,34.46,-20.1,24.3,128.92,5.25,2.16,143.06,30,11,4,1,6.89,3.15
688201,信安世纪,15.12,47.95,45.74,245.72,0.2,79.57,25.35,-8.8,18.06,55.71,17.95,7.21,148.96,30,17,6,6,3.67,2.68
300903,科翔股份,20.16,83.6,66.2,-52.38,,151.37,35.78,-16.14,43.31,140.61,23.23,5.81,299.83,28,16,11,3,6.86,3.32
002596,海南瑞泽,4.8,55.08,55.03,-50.88,,57.38,22.16,-15.48,30.6,117.96,7.21,2.76,161.23,28,17,8,4,4.68,2.89
000530,冰山冷热,7.32,61.72,43.92,51.27,1.2,25.56,22.93,-13.93,41.17,131.61,8.3,4.17,99.04,28,23,6,12,4.48,2.79
600336,澳柯玛,8.0,63.84,63.84,-528.54,,25.2,8.79,-8.36,13.07,41.28,9.63,5.07,89.94,28,18,4,5,4.82,2.59
603386,骏亚科技,15.5,50.58,50.58,174.69,0.29,38.39,33.73,-13.55,18.17,107.34,20.15,8.11,148.46,20,21,9,6,7.38,3.6
920225,利通科技,35.11,44.56,29.06,50.54,0.88,203.2,39.83,-19.27,28.75,86.89,48.18,9.88,387.65,26,17,7,0,6.1,2.83
603863,松炀资源,18.95,38.78,38.78,-33.53,,9.35,15.85,-15.05,22.58,56.59,24.98,10.25,143.71,26,9,4,1,3.49,2.31
300563,神宇股份,38.49,69.06,47.78,97.16,0.71,-33.85,12.69,-14.42,37.51,116.94,63.76,27.46,132.19,30,14,6,3,4.07,2.59
301299,卓创资讯,62.36,37.65,37.65,57.02,0.66,-4.11,20.53,-15.07,29.72,118.78,94.28,44.85,110.21,23,9,4,3,7.28,3.18
300579,数字认证,33.35,90.04,87.47,-59.02,,17.72,18.41,-9.02,14.9,44.36,43.21,22.75,89.93,27,16,7,6,7.1,2.96
300508,维宏股份,39.27,42.72,32.18,42.89,1.0,39.9,17.96,-12.84,16.58,61.99,43.2,24.05,79.63,27,15,7,8,5.57,2.87
688669,聚石化学,26.34,31.96,31.96,415.53,0.08,75.95,25.82,-16.85,9.29,23.65,28.42,11.96,137.63,28,19,5,8,4.47,2.62
603023,威帝股份,5.44,30.36,30.36,3226.15,0.01,88.89,24.2,-11.48,16.44,94.02,6.38,2.47,158.3,30,19,6,10,5.76,3.29
000505,京粮控股,7.67,55.76,48.5,-81.2,,31.79,19.89,-9.6,16.95,63.55,9.5,5.62,69.04,24,23,10,10,4.83,3.09
301161,唯万密封,36.77,44.12,44.12,47.42,0.93,82.84,41.89,-17.41,47.64,208.77,47.45,16.26,191.82,28,18,7,7,5.01,2.88
001268,联合精密,34.3,37.02,21.59,46.63,0.79,81.58,16.37,-10.77,33.91,106.83,40.0,15.18,163.5,24,14,5,2,5.74,3.07
002232,启明信息,20.08,82.04,82.04,-218.88,,8.78,24.63,-10.15,14.74,66.41,28.16,14.02,100.86,25,19,6,5,6.04,3.04
300727,润禾材料,35.86,64.6,58.05,50.84,1.27,41.07,29.21,-10.24,18.17,57.06,48.78,20.76,134.97,26,17,10,4,3.6,2.56
301369,联动科技,133.1,93.94,48.4,487.3,0.19,156.85,24.41,-8.69,27.08,74.45,146.66,40.8,259.46,26,8,5,3,5.14,2.84
920223,荣亿精密,23.38,36.77,19.07,-263.2,,142.28,64.38,-17.13,36.7,164.88,36.36,7.89,360.84,30,25,9,10,5.45,2.71
002632,道明光学,12.78,79.82,74.37,33.34,2.39,58.96,30.26,-13.13,19.07,102.99,16.56,6.54,153.21,26,14,7,7,6.97,3.71
300895,铜牛信息,53.15,74.84,73.44,-95.97,,71.9,22.67,-11.85,32.16,110.28,72.27,26.88,168.86,24,13,7,6,3.55,2.56
300995,奇德新材,41.52,34.94,24.93,204.78,0.17,161.46,32.84,-15.21,30.36,85.12,66.79,14.0,377.07,28,13,8,1,4.18,2.68
603217,元利科技,25.39,52.83,52.83,25.99,2.03,54.16,25.44,-11.85,6.88,21.25,29.1,13.87,109.81,26,14,6,3,6.96,3.06
000863,三湘印象,5.77,68.13,67.14,692.96,0.1,51.05,15.48,-12.92,15.5,47.14,6.65,3.09,115.21,34,14,8,5,5.55,2.79
000417,合百集团,8.0,62.39,62.32,27.17,2.3,43.63,15.3,-7.97,21.49,68.13,9.09,4.91,85.13,30,21,9,9,5.52,2.93
001376,百通能源,15.76,72.64,33.69,41.16,1.76,17.09,20.72,-9.61,19.87,75.86,18.5,10.96,68.8,34,17,6,7,5.95,2.93
300591,万里马,9.3,37.73,32.59,-42.98,,144.09,91.97,-22.6,68.4,237.03,15.69,3.42,358.77,24,19,11,4,4.02,2.73
003001,中岩大地,21.43,37.36,22.65,123.13,0.3,-28.66,24.23,-21.14,19.65,57.81,37.18,19.23,93.34,28,16,6,3,5.05,2.77
300652,雷迪克,58.73,78.34,70.31,42.68,1.84,160.67,30.05,-16.14,24.05,59.7,74.21,20.3,265.57,22,8,10,5,5.87,3.41
