时间,价格,手数,方向,序列号,委托号
10:39:03,3.77,50,卖,1775529543,18835961
10:39:04,3.70,814,买,1775529544,18839098
10:39:04,3.78,10,买,1775529544,18838917
10:39:05,3.78,50,卖,1775529545,18842274
10:39:05,3.78,400,买,1775529545,18841806
10:39:05,3.97,87,卖,1775529545,18841376
10:39:06,3.79,13,买,1775529546,18844519
10:39:06,3.79,10,买,1775529546,18844470
10:39:06,3.78,3,卖,1775529546,18843878
10:39:07,3.79,30,卖,1775529547,18845528
10:39:07,3.80,50,卖,1775529547,18845439
10:39:07,3.80,6,卖,1775529547,18844760
10:39:08,3.78,604,卖,1775529548,18848652
10:39:08,3.75,42,买,1775529548,18848453
10:39:09,3.78,5,卖,1775529549,18851489
10:39:09,3.79,4,卖,1775529549,18850388
10:39:09,3.78,55,卖,1775529549,18850247
10:39:09,3.79,2089,卖,1775529549,18849235
10:39:09,3.79,2,卖,1775529549,18849199
10:39:09,3.78,50,买,1775529549,18849069
10:39:10,3.78,2,买,1775529550,18852865
10:39:10,3.79,32,买,1775529550,18852223
10:39:10,3.78,15,买,1775529550,18851979
10:39:11,3.79,16,卖,1775529551,18855375
10:39:12,3.79,27,卖,1775529552,18857221
10:39:12,3.78,4,卖,1775529552,18856118
10:39:12,3.82,10,卖,1775529552,18856096
10:39:13,3.70,5,买,1775529553,18858903
10:39:13,3.89,22,卖,1775529553,18858774
10:39:14,3.80,50,卖,1775529554,18860095
10:39:14,3.78,1,卖,1775529554,18859897
10:39:14,3.78,80,买,1775529554,18859893
10:39:15,3.85,100,卖,1775529555,18863516
10:39:15,3.79,50,买,1775529555,18862781
10:39:15,3.80,50,卖,1775529555,18862739
10:39:15,3.79,8,卖,1775529555,18862698
10:39:15,3.80,10,卖,1775529555,18862091
10:39:15,3.79,3,买,1775529555,18862021
10:39:15,3.78,30,买,1775529555,18861769
10:39:15,3.88,4,卖,1775529555,18861275
10:39:15,3.78,10,买,1775529555,18861195
10:39:16,3.79,24,卖,1775529556,18865197
10:39:16,3.78,50,买,1775529556,18864828
10:39:17,3.79,19,卖,1775529557,18866286
10:39:17,3.79,20,卖,1775529557,18866285
10:39:17,3.78,22,买,1775529557,18866160
10:39:18,3.79,25,卖,1775529558,18869919
10:39:18,3.79,24,卖,1775529558,18869817
10:39:18,3.79,60,卖,1775529558,18868934
10:39:18,3.80,14,卖,1775529558,18868643
10:39:18,3.78,5,卖,1775529558,18868146
10:39:18,3.79,2,买,1775529558,18868065
10:39:19,3.79,1,卖,1775529559,18871374
10:39:19,3.70,30,买,1775529559,18870997
10:39:19,3.78,50,卖,1775529559,18870781
10:39:20,3.79,1,买,1775529560,18873529
10:39:20,3.68,10,买,1775529560,18873336
10:39:20,3.78,20,买,1775529560,18872774
10:39:21,3.79,1,卖,1775529561,18876394
10:39:21,3.79,1,卖,1775529561,18876389
10:39:21,3.78,1,卖,1775529561,18876239
10:39:21,3.78,46,卖,1775529561,18876009
10:39:21,3.78,106,卖,1775529561,18875930
10:39:21,3.79,41,卖,1775529561,18874817
10:39:22,3.79,2,卖,1775529562,18879758
10:39:22,3.78,32,买,1775529562,18878240
10:39:22,3.78,10,买,1775529562,18877732
10:39:22,3.79,4,卖,1775529562,18877542
10:39:22,3.79,84,买,1775529562,18877508
10:39:23,4.12,20,卖,1775529563,18880908
10:39:23,3.78,21,买,1775529563,18880329
10:39:24,3.79,10,卖,1775529564,18884308
10:39:24,3.79,3,卖,1775529564,18882610
10:39:24,3.78,28,买,1775529564,18882188
10:39:25,3.78,1,卖,1775529565,18886257
10:39:25,3.86,11,卖,1775529565,18885251
10:39:25,3.78,4,买,1775529565,18884777
10:39:25,3.78,4,卖,1775529565,18884531
10:39:26,3.80,10,卖,1775529566,18888243
10:39:26,3.78,10,买,1775529566,18887965
10:39:26,3.78,100,买,1775529566,18887840
10:39:26,3.78,1,买,1775529566,18887837
10:39:26,3.79,1,卖,1775529566,18887827
10:39:26,3.79,100,买,1775529566,18887398
10:39:26,3.79,19,买,1775529566,18887252
10:39:26,3.78,162,卖,1775529566,18886924
10:39:27,3.69,3,买,1775529567,18890680
10:39:27,3.79,20,卖,1775529567,18889914
10:39:27,3.79,2,卖,1775529567,18889040
10:39:27,3.79,5,买,1775529567,18888975
10:39:28,3.78,51,买,1775529568,18892198
10:39:28,3.78,6,买,1775529568,18892071
10:39:28,3.78,50,买,1775529568,18891411
10:39:28,3.79,1,卖,1775529568,18891202
10:39:29,3.78,1,买,1775529569,18893233
10:39:29,3.78,132,买,1775529569,18893208
10:39:29,3.78,1,买,1775529569,18893207
10:39:29,3.78,1,买,1775529569,18893206
10:39:29,3.78,1,买,1775529569,18893204
10:39:29,3.78,1,买,1775529569,18893203
10:39:29,3.78,1,买,1775529569,18893202
10:39:29,3.78,1,买,1775529569,18893200
10:39:29,3.78,1,买,1775529569,18893199
10:39:29,3.78,1,买,1775529569,18893198
10:39:29,3.79,5,卖,1775529569,18893180
10:39:30,3.78,2,卖,1775529570,18897070
10:39:30,3.78,2,卖,1775529570,18897052
10:39:30,3.79,2,卖,1775529570,18896974
10:39:30,3.79,57,买,1775529570,18896856
10:39:30,3.78,9,卖,1775529570,18896610
10:39:30,3.78,171,卖,1775529570,18896377
10:39:30,3.78,2,卖,1775529570,18896190
10:39:30,3.78,1,卖,1775529570,18896188
10:39:30,3.78,3,卖,1775529570,18896029
10:39:30,3.78,8,卖,1775529570,18895711
10:39:30,3.78,9,买,1775529570,18895635
10:39:30,3.78,8,买,1775529570,18895540
10:39:30,3.79,1,卖,1775529570,18895519
10:39:30,3.79,1,卖,1775529570,18895518
10:39:30,3.78,9,买,1775529570,18895504
10:39:31,3.78,1,卖,1775529571,18899499
10:39:31,3.78,2,卖,1775529571,18899306
10:39:31,3.78,2,卖,1775529571,18898872
10:39:31,3.77,10,买,1775529571,18898756
10:39:31,3.70,40,买,1775529571,18898614
10:39:31,3.78,1,卖,1775529571,18898344
10:39:31,3.78,1,卖,1775529571,18898279
10:39:31,3.78,1,卖,1775529571,18897609
10:39:31,3.78,1,卖,1775529571,18897537
10:39:31,3.78,4,卖,1775529571,18897515
10:39:32,3.79,100,买,1775529572,18902077
10:39:32,3.79,9,卖,1775529572,18901990
10:39:32,3.79,4,卖,1775529572,18901819
10:39:32,3.93,3,卖,1775529572,18901814
10:39:32,3.77,20,买,1775529572,18901544
10:39:32,3.78,1,卖,1775529572,18901503
10:39:32,3.79,78,买,1775529572,18901458
10:39:32,3.78,1,卖,1775529572,18901338
10:39:32,3.78,1,卖,1775529572,18900999
10:39:32,3.78,1,卖,1775529572,18900099
10:39:32,3.78,1,卖,1775529572,18900075
10:39:32,3.79,24,卖,1775529572,18900062
10:39:32,3.78,13,买,1775529572,18900029
10:39:32,3.79,153,买,1775529572,18900020
10:39:33,3.78,7,买,1775529573,18904305
10:39:33,3.78,2,卖,1775529573,18903945
10:39:33,3.80,202,卖,1775529573,18903794
10:39:33,3.78,1,卖,1775529573,18903487
10:39:33,3.78,2,卖,1775529573,18903289
10:39:33,3.78,1,卖,1775529573,18903152
10:39:33,3.78,7,卖,1775529573,18903124
10:39:33,3.79,50,卖,1775529573,18903034
10:39:33,3.77,30,买,1775529573,18902968
10:39:33,3.78,3,卖,1775529573,18902888
10:39:33,3.78,7,买,1775529573,18902736
10:39:33,3.78,1,卖,1775529573,18902657
10:39:33,3.78,1,卖,1775529573,18902484
10:39:33,3.79,1,买,1775529573,18902447
10:39:33,3.78,7,买,1775529573,18902371
10:39:33,3.78,5,卖,1775529573,18902366
10:39:33,3.78,91,卖,1775529573,18902272
10:39:33,3.78,2,买,1775529573,18902255
10:39:33,3.78,2,买,1775529573,18902253
10:39:33,3.78,2,买,1775529573,18902252
10:39:33,3.78,2,买,1775529573,18902251
10:39:33,3.78,2,买,1775529573,18902249
10:39:34,3.78,1,卖,1775529574,18906623
10:39:34,3.76,134,买,1775529574,18906578
10:39:34,3.78,2,卖,1775529574,18906517
10:39:34,3.75,14,买,1775529574,18906450
10:39:34,3.78,1,卖,1775529574,18906313
10:39:34,3.78,1,卖,1775529574,18906150
10:39:34,3.78,1,卖,1775529574,18906096
10:39:34,3.78,1,卖,1775529574,18906010
10:39:34,3.78,1,卖,1775529574,18905555
10:39:34,3.78,1,卖,1775529574,18905401
10:39:34,3.78,1,卖,1775529574,18905281
10:39:34,3.78,5,卖,1775529574,18905108
10:39:34,3.78,1,卖,1775529574,18904870
10:39:34,3.78,4,卖,1775529574,18904848
10:39:34,3.78,1,卖,1775529574,18904759
10:39:35,3.78,1,卖,1775529575,18908980
10:39:35,3.78,1,卖,1775529575,18908973
10:39:35,3.78,2,卖,1775529575,18908902
10:39:35,3.78,1,卖,1775529575,18908760
10:39:35,3.77,20,买,1775529575,18908670
10:39:35,3.78,2,卖,1775529575,18908608
10:39:35,3.78,2,卖,1775529575,18908288
10:39:35,3.78,1,卖,1775529575,18907806
10:39:35,3.78,5,卖,1775529575,18907795
10:39:35,3.69,330,买,1775529575,18907689
10:39:35,3.78,7,卖,1775529575,18907205
10:39:36,3.78,1,卖,1775529576,18911847
10:39:36,3.78,4,卖,1775529576,18911386
10:39:36,3.78,1,卖,1775529576,18911369
10:39:36,3.76,10,买,1775529576,18910956
10:39:36,3.78,1,卖,1775529576,18910876
10:39:36,3.78,4,卖,1775529576,18910417
10:39:36,3.78,1,卖,1775529576,18909624
10:39:36,3.79,15,卖,1775529576,18909503
10:39:37,3.78,1,卖,1775529577,18914102
10:39:37,3.78,4,卖,1775529577,18914093
10:39:37,3.78,1,卖,1775529577,18914073
10:39:37,3.78,2,卖,1775529577,18914037
10:39:37,3.78,20,卖,1775529577,18913735
10:39:37,3.78,2,卖,1775529577,18913705
10:39:37,3.78,1,卖,1775529577,18913469
10:39:37,3.78,6,卖,1775529577,18913327
10:39:37,3.78,1,卖,1775529577,18912956
10:39:37,3.78,1,卖,1775529577,18912898
10:39:37,3.78,1,卖,1775529577,18912791
10:39:37,3.78,2,卖,1775529577,18912653
10:39:37,3.78,5,卖,1775529577,18912482
10:39:37,3.78,1,卖,1775529577,18912407
10:39:37,3.78,1,卖,1775529577,18912403
10:39:37,3.78,2,卖,1775529577,18911978
10:39:38,3.79,3,卖,1775529578,18915539
10:39:38,3.78,28,卖,1775529578,18915070
10:39:38,3.81,6,卖,1775529578,18915036
10:39:38,3.78,2,卖,1775529578,18914965
10:39:38,3.78,1,卖,1775529578,18914887
10:39:38,3.78,1,卖,1775529578,18914605
10:39:38,3.78,9,卖,1775529578,18914507
10:39:38,3.78,4,卖,1775529578,18914441
10:39:38,3.78,2,卖,1775529578,18914413
10:39:38,3.78,1,卖,1775529578,18914401
10:39:39,3.78,3,卖,1775529579,18917957
10:39:39,3.78,1,卖,1775529579,18917945
10:39:39,3.78,2,卖,1775529579,18917825
10:39:39,3.78,1,卖,1775529579,18917719
10:39:39,3.78,6,卖,1775529579,18917381
10:39:39,3.79,1,买,1775529579,18917069
10:39:39,3.78,1,卖,1775529579,18916485
10:39:39,3.78,1,卖,1775529579,18916304
10:39:39,3.78,10,买,1775529579,18915942
10:39:40,3.79,1,卖,1775529580,18919408
10:39:40,3.79,14,卖,1775529580,18919397
10:39:40,3.78,3,卖,1775529580,18918699
10:39:40,3.78,1,卖,1775529580,18918678
10:39:40,3.79,14,卖,1775529580,18918444
10:39:40,3.79,1,卖,1775529580,18918224
10:39:40,3.79,1,卖,1775529580,18918220
10:39:40,3.79,1,卖,1775529580,18918219
10:39:40,3.79,1,卖,1775529580,18918204
10:39:40,3.78,1,卖,1775529580,18918198
10:39:41,3.77,3,买,1775529581,18922286
10:39:41,3.78,30,卖,1775529581,18921119
10:39:42,3.79,40,卖,1775529582,18924460
10:39:42,3.78,1,卖,1775529582,18923221
10:39:42,3.78,20,买,1775529582,18922852
10:39:42,3.79,8,卖,1775529582,18922673
10:39:42,3.79,10,买,1775529582,18922584
10:39:43,3.78,4,买,1775529583,18925652
10:39:43,3.78,15,买,1775529583,18925461
10:39:44,3.79,22,买,1775529584,18929897
10:39:44,3.78,3,买,1775529584,18929397
10:39:44,3.78,3,买,1775529584,18929240
10:39:44,3.78,3,买,1775529584,18929179
10:39:44,3.78,3,买,1775529584,18929178
10:39:44,3.78,3,买,1775529584,18929177
10:39:44,3.78,20,买,1775529584,18927366
10:39:45,4.15,7,卖,1775529585,18931215
10:39:45,3.79,72,买,1775529585,18931198
10:39:45,3.78,4,买,1775529585,18930573
10:39:45,3.78,7,买,1775529585,18930572
10:39:45,3.78,4,买,1775529585,18930571
10:39:45,3.78,4,买,1775529585,18930570
10:39:45,3.78,4,买,1775529585,18930569
10:39:45,3.78,27,买,1775529585,18930567
10:39:45,3.79,150,买,1775529585,18930517
10:39:46,3.79,973,卖,1775529586,18934668
10:39:46,3.88,10,卖,1775529586,18933270
10:39:47,3.83,10,卖,1775529587,18937547
10:39:47,3.79,6,买,1775529587,18937526
10:39:47,3.88,100,卖,1775529587,18937152
10:39:48,3.70,10,买,1775529588,18939677
10:39:48,3.79,50,卖,1775529588,18939665
10:39:48,3.76,15,卖,1775529588,18938809
10:39:49,3.81,31,买,1775529589,18942890
10:39:49,3.79,10,卖,1775529589,18942142
10:39:49,3.79,5,买,1775529589,18941689
10:39:50,3.77,20,买,1775529590,18944621
10:39:50,3.79,90,买,1775529590,18943939
10:39:50,3.79,14,卖,1775529590,18943090
10:39:51,3.80,8,卖,1775529591,18947096
10:39:51,3.79,20,卖,1775529591,18946868
10:39:51,3.78,94,卖,1775529591,18946835
10:39:51,3.78,1,买,1775529591,18946292
10:39:51,3.78,4,买,1775529591,18945779
10:39:52,3.79,15,卖,1775529592,18949242
10:39:52,3.79,30,卖,1775529592,18948410
10:39:52,3.79,16,卖,1775529592,18948409
10:39:53,3.75,10,买,1775529593,18951540
10:39:53,3.79,79,买,1775529593,18951077
10:39:53,3.85,5,卖,1775529593,18950057
10:39:54,3.78,17,卖,1775529594,18952565
10:39:54,3.80,10,卖,1775529594,18952051
10:39:55,3.81,2,卖,1775529595,18956307
10:39:55,3.79,10,卖,1775529595,18955456
10:39:55,3.79,2,卖,1775529595,18955199
10:39:55,3.90,30,卖,1775529595,18955034
10:39:55,3.79,2,卖,1775529595,18954491
10:39:56,3.88,10,卖,1775529596,18957473
10:39:56,3.78,10,卖,1775529596,18957443
10:39:56,3.75,46,买,1775529596,18957001
10:39:56,3.76,9,卖,1775529596,18956829
10:39:56,3.89,10,卖,1775529596,18956738
10:39:57,3.79,400,卖,1775529597,18960077
10:39:57,3.79,18,买,1775529597,18958840
10:39:58,3.79,1,卖,1775529598,18962573
10:39:58,3.79,1,卖,1775529598,18962567
10:39:58,3.80,50,卖,1775529598,18962532
10:39:59,3.78,1,买,1775529599,18967078
10:39:59,3.79,67,买,1775529599,18966236
10:39:59,3.81,16,卖,1775529599,18964377
10:40:00,3.76,1,卖,1775529600,18970221
10:40:00,3.80,10,卖,1775529600,18970106
10:40:00,3.76,1,卖,1775529600,18969772
10:40:00,3.78,234,卖,1775529600,18968069
10:40:00,3.78,310,卖,1775529600,18967901
10:40:01,3.78,1,卖,1775529601,18975170
10:40:01,3.78,80,卖,1775529601,18975148
10:40:01,3.78,1,卖,1775529601,18975132
10:40:01,3.78,5,卖,1775529601,18973927
10:40:01,3.79,204,卖,1775529601,18973905
10:40:01,3.78,46,卖,1775529601,18973187
10:40:01,3.78,87,卖,1775529601,18973184
10:40:01,3.78,1,卖,1775529601,18973105
10:40:01,3.78,1,卖,1775529601,18972368
10:40:01,3.78,5,卖,1775529601,18972366
10:40:01,3.78,2,卖,1775529601,18972264
10:40:01,3.78,39,卖,1775529601,18971937
10:40:02,3.79,65,卖,1775529602,18977842
10:40:02,3.79,29,买,1775529602,18977763
10:40:02,3.80,50,卖,1775529602,18977028
10:40:02,3.78,4,买,1775529602,18976474
10:40:02,3.77,25,买,1775529602,18976376
10:40:03,3.78,1,卖,1775529603,18979779
10:40:03,3.79,1,卖,1775529603,18979764
10:40:03,3.77,3,买,1775529603,18979115
10:40:03,3.78,83,卖,1775529603,18978530
10:40:04,3.78,6,卖,1775529604,18982384
10:40:04,3.90,137,卖,1775529604,18981501
10:40:04,3.78,8,卖,1775529604,18981219
10:40:04,3.78,5,买,1775529604,18980725
10:40:05,3.83,2,卖,1775529605,18985280
10:40:05,3.81,41,卖,1775529605,18985144
10:40:05,3.78,4,买,1775529605,18984446
10:40:05,4.15,8,卖,1775529605,18984367
10:40:05,3.78,100,买,1775529605,18983957
10:40:05,3.79,10,卖,1775529605,18983371
10:40:05,3.79,3,卖,1775529605,18983369
10:40:05,3.79,10,卖,1775529605,18983368
10:40:05,3.79,11,卖,1775529605,18983367
10:40:05,3.79,4,卖,1775529605,18983366
10:40:05,3.79,10,卖,1775529605,18983364
10:40:05,3.79,8,卖,1775529605,18983340
10:40:05,3.79,5,卖,1775529605,18983338
10:40:05,3.79,4,卖,1775529605,18983336
10:40:06,3.78,30,买,1775529606,18987118
10:40:06,3.80,1,买,1775529606,18986475
10:40:06,3.78,10,卖,1775529606,18986394
10:40:07,3.78,7,买,1775529607,18990273
10:40:07,4.15,138,卖,1775529607,18989629
10:40:07,3.78,50,买,1775529607,18989139
10:40:07,3.78,12,卖,1775529607,18988207
10:40:07,3.78,3,卖,1775529607,18988205
10:40:08,3.78,1,卖,1775529608,18992079
10:40:08,3.78,30,买,1775529608,18992067
10:40:08,3.79,100,卖,1775529608,18991137
10:40:08,3.79,13,卖,1775529608,18991133
10:40:08,3.78,10,买,1775529608,18991116
10:40:08,3.78,15,卖,1775529608,18990915
10:40:09,3.77,129,买,1775529609,18994179
10:40:09,3.78,25,买,1775529609,18993435
10:40:10,3.79,2,卖,1775529610,18997141
10:40:10,3.79,5,买,1775529610,18996310
10:40:10,3.78,20,买,1775529610,18996056
10:40:10,3.77,18,买,1775529610,18995729
10:40:11,3.80,1,卖,1775529611,18999785
10:40:11,3.93,20,卖,1775529611,18999654
10:40:11,4.15,4,卖,1775529611,18998303
10:40:12,3.78,163,买,1775529612,19002750
10:40:12,3.78,7,买,1775529612,19001817
10:40:12,3.78,302,买,1775529612,19000344
10:40:13,3.78,74,卖,1775529613,19005375
10:40:13,3.77,6,卖,1775529613,19004946
10:40:14,3.74,5,买,1775529614,19007461
10:40:15,3.78,20,买,1775529615,19011414
10:40:16,3.78,8,买,1775529616,19016273
10:40:17,3.79,20,卖,1775529617,19022704
10:40:17,3.78,116,卖,1775529617,19022181
10:40:18,3.79,1,卖,1775529618,19026233
10:40:18,3.78,1,卖,1775529618,19025580
10:40:18,3.79,12,卖,1775529618,19025558
10:40:18,3.85,27,卖,1775529618,19023628
10:40:19,3.93,1,卖,1775529619,19032114
10:40:19,3.75,4,买,1775529619,19030239
10:40:19,3.78,1,卖,1775529619,19028928
10:40:19,3.85,20,卖,1775529619,19028792
10:40:20,3.78,600,买,1775529620,19034935
10:40:20,3.82,12,卖,1775529620,19034462
10:40:20,3.78,10,卖,1775529620,19034364
10:40:20,3.79,1,卖,1775529620,19034248
10:40:20,3.78,5,买,1775529620,19034032
10:40:20,3.79,100,买,1775529620,19033325
10:40:20,3.78,3,买,1775529620,19032797
10:40:21,3.79,34,卖,1775529621,19037741
10:40:21,3.78,13,买,1775529621,19037522
10:40:21,3.84,50,卖,1775529621,19036348
10:40:23,3.78,36,买,1775529623,19041507
10:40:23,3.78,5,卖,1775529623,19041299
10:40:24,3.79,7,卖,1775529624,19045686
10:40:24,3.79,36,卖,1775529624,19044006
10:40:25,3.75,30,买,1775529625,19046296
10:40:26,3.88,18,卖,1775529626,19050002
10:40:26,3.75,2,买,1775529626,19049793
10:40:26,3.78,327,买,1775529626,19049392
10:40:26,3.78,5,买,1775529626,19049242
10:40:27,3.76,25,买,1775529627,19052821
10:40:27,3.79,54,卖,1775529627,19052119
10:40:27,4.15,10,卖,1775529627,19051534
10:40:27,3.80,10,卖,1775529627,19051052
10:40:27,3.79,2,卖,1775529627,19050444
10:40:28,3.76,5,买,1775529628,19054965
10:40:28,3.80,60,卖,1775529628,19053719
10:40:28,3.78,133,买,1775529628,19053651
10:40:28,3.79,3,卖,1775529628,19052982
10:40:28,3.78,10,卖,1775529628,19052866
10:40:29,3.75,10,买,1775529629,19056496
10:40:30,3.78,10,买,1775529630,19060624
10:40:31,3.79,17,买,1775529631,19061725
10:40:31,3.79,100,卖,1775529631,19061299
10:40:32,3.78,7,卖,1775529632,19065458
10:40:32,3.78,5,卖,1775529632,19065293
10:40:32,3.79,13,买,1775529632,19065190
10:40:32,3.78,37,卖,1775529632,19065127
10:40:32,3.78,74,卖,1775529632,19064678
10:40:33,3.80,4,卖,1775529633,19068291
10:40:34,3.78,76,买,1775529634,19072085
10:40:34,3.68,81,买,1775529634,19070924
10:40:34,3.79,20,买,1775529634,19070917
10:40:35,3.78,7,卖,1775529635,19074381
10:40:35,3.75,3258,买,1775529635,19074277
10:40:35,3.79,30,买,1775529635,19072812
10:40:35,3.79,7,买,1775529635,19072777
10:40:36,3.80,9,卖,1775529636,19076053
10:40:37,3.78,7,买,1775529637,19078689
10:40:37,3.78,4,买,1775529637,19077560
10:40:37,3.79,9,买,1775529637,19077194
10:40:38,3.78,10,买,1775529638,19080564
10:40:38,3.78,4,卖,1775529638,19080523
10:40:38,3.78,10,卖,1775529638,19080324
10:40:38,3.78,10,卖,1775529638,19080158
10:40:38,3.78,3,卖,1775529638,19079630
10:40:38,3.79,10,卖,1775529638,19079482
10:40:39,3.78,1,卖,1775529639,19083017
10:40:39,3.79,132,卖,1775529639,19081483
10:40:39,3.79,12,卖,1775529639,19081153
10:40:39,3.79,1,卖,1775529639,19080923
10:40:39,3.79,197,卖,1775529639,19080899
10:40:40,3.75,11,买,1775529640,19085105
10:40:40,3.77,2,买,1775529640,19084155
10:40:42,3.79,28,卖,1775529642,19089030
10:40:42,3.82,2,卖,1775529642,19088709
10:40:42,3.69,10,买,1775529642,19088490
10:40:42,3.77,50,买,1775529642,19088126
10:40:43,3.78,2,买,1775529643,19090148
10:40:44,3.79,150,买,1775529644,19096664
10:40:44,3.75,20,买,1775529644,19095270
10:40:44,3.74,9,买,1775529644,19094772
10:40:46,3.98,116,卖,1775529646,19101819
10:40:47,4.06,25,卖,1775529647,19106893
10:40:47,3.79,100,卖,1775529647,19105982
10:40:48,3.76,27,卖,1775529648,19109391
10:40:48,3.77,8,买,1775529648,19108587
10:40:48,3.76,5,买,1775529648,19108106
10:40:49,3.85,2,卖,1775529649,19112926
10:40:49,3.78,20,卖,1775529649,19110875
10:40:50,3.78,127,买,1775529650,19115377
10:40:50,3.78,10,买,1775529650,19115012
10:40:50,3.78,1288,买,1775529650,19114985
10:40:51,3.78,20,卖,1775529651,19118147
10:40:51,3.78,1,买,1775529651,19118090
10:40:51,3.78,169,买,1775529651,19117838
10:40:51,3.79,13,买,1775529651,19117285
10:40:51,3.78,4,卖,1775529651,19116624
10:40:52,3.77,8,买,1775529652,19121098
10:40:52,3.79,10,卖,1775529652,19120803
10:40:52,3.70,36,买,1775529652,19119578
10:40:52,3.79,18,卖,1775529652,19118817
10:40:52,3.75,15,买,1775529652,19118738
10:40:53,3.75,31,买,1775529653,19122460
10:40:53,3.78,99,买,1775529653,19122402
10:40:54,3.79,100,卖,1775529654,19126184
10:40:55,3.80,10,卖,1775529655,19129122
10:40:55,3.78,58,卖,1775529655,19128979
10:40:55,3.95,35,卖,1775529655,19128257
10:40:55,3.79,2,卖,1775529655,19127884
10:40:55,3.79,20,卖,1775529655,19127636
10:40:56,4.00,1,卖,1775529656,19131043
10:40:56,3.47,20,买,1775529656,19130290
10:40:56,3.78,9,买,1775529656,19130176
10:40:56,3.76,16,卖,1775529656,19129543
10:40:57,3.76,9,卖,1775529657,19133265
10:40:58,3.80,50,卖,1775529658,19135616
10:40:58,3.78,36,卖,1775529658,19134235
10:40:58,3.78,86,买,1775529658,19134032
10:40:59,3.78,813,买,1775529659,19137168
10:40:59,3.76,5,买,1775529659,19136797
10:41:00,3.98,15,卖,1775529660,19141051
10:41:00,3.78,2,买,1775529660,19138058
10:41:00,3.79,27,卖,1775529660,19137447
10:41:01,3.78,5,卖,1775529661,19143902
10:41:02,4.15,20,卖,1775529662,19147773
10:41:02,3.79,5,卖,1775529662,19147149
10:41:02,3.76,9,卖,1775529662,19146357
10:41:03,3.82,10,卖,1775529663,19150629
10:41:03,3.78,7,买,1775529663,19149919
10:41:03,3.78,7,买,1775529663,19149913
10:41:03,3.60,2,买,1775529663,19149859
10:41:03,3.78,7,买,1775529663,19149442
10:41:03,3.78,11,买,1775529663,19149434
10:41:03,3.78,12,买,1775529663,19149433
10:41:03,3.80,10,卖,1775529663,19148365
10:41:04,3.79,78,卖,1775529664,19153894
10:41:04,3.79,50,卖,1775529664,19153728
10:41:04,3.81,38,卖,1775529664,19153360
10:41:04,3.79,5,卖,1775529664,19152950
10:41:04,3.85,201,卖,1775529664,19151733
10:41:04,3.74,10,买,1775529664,19151653
10:41:05,3.71,13,买,1775529665,19156250
10:41:05,3.78,8,买,1775529665,19154286
10:41:07,3.77,50,买,1775529667,19161956
10:41:07,3.78,47,买,1775529667,19160841
10:41:08,3.78,10,买,1775529668,19164143
10:41:08,3.77,2,买,1775529668,19163885
10:41:09,3.78,1,买,1775529669,19166624
10:41:10,3.79,60,卖,1775529670,19168394
10:41:10,3.78,143,买,1775529670,19168008
10:41:11,3.80,21,卖,1775529671,19170070
10:41:11,3.78,1,卖,1775529671,19169342
10:41:11,3.75,3,买,1775529671,19169188
10:41:12,3.78,2,卖,1775529672,19171830
10:41:12,3.74,3,买,1775529672,19170856
10:41:13,3.88,20,卖,1775529673,19174482
10:41:13,3.79,30,卖,1775529673,19174144
10:41:13,3.79,43,卖,1775529673,19173411
10:41:14,3.78,98,买,1775529674,19175237
10:41:15,3.79,10,买,1775529675,19177771
10:41:15,3.79,9,买,1775529675,19177637
10:41:15,3.75,60,买,1775529675,19177568
10:41:15,3.79,10,卖,1775529675,19177519
10:41:15,3.85,115,卖,1775529675,19177321
10:41:15,3.78,13,卖,1775529675,19176154
10:41:15,3.78,58,买,1775529675,19176046
10:41:16,3.90,27,卖,1775529676,19180100
10:41:16,3.79,10,买,1775529676,19178315
10:41:18,3.79,50,买,1775529678,19182880
10:41:18,3.80,3,卖,1775529678,19182690
10:41:19,3.79,7,卖,1775529679,19186590
10:41:19,3.79,50,卖,1775529679,19186532
10:41:19,3.79,14,卖,1775529679,19185564
10:41:19,3.78,50,卖,1775529679,19185112
10:41:19,3.78,52,卖,1775529679,19185070
10:41:20,3.78,18,卖,1775529680,19187620
10:41:20,3.78,200,卖,1775529680,19187551
10:41:20,3.82,26,卖,1775529680,19186902
10:41:21,3.78,7,买,1775529681,19189681
10:41:22,3.78,5,卖,1775529682,19191711
10:41:22,3.75,5,买,1775529682,19191322
10:41:22,3.79,200,买,1775529682,19190556
10:41:23,3.79,3,卖,1775529683,19193323
10:41:23,3.75,5,买,1775529683,19193000
10:41:23,3.79,13,卖,1775529683,19192730
10:41:24,3.78,5,买,1775529684,19195458
10:41:24,3.79,8,卖,1775529684,19194860
10:41:24,3.78,30,卖,1775529684,19194716
10:41:25,3.70,10,买,1775529685,19198105
10:41:25,4.10,15,卖,1775529685,19198101
10:41:25,3.82,5,卖,1775529685,19196712
10:41:25,3.79,2,卖,1775529685,19196596
10:41:25,3.79,10,卖,1775529685,19196290
10:41:25,3.80,12,买,1775529685,19195945
10:41:26,3.78,2,买,1775529686,19198518
10:41:27,3.78,19,买,1775529687,19201659
10:41:27,3.78,50,买,1775529687,19200427
10:41:27,3.79,50,买,1775529687,19200097
10:41:28,3.79,1,卖,1775529688,19204491
10:41:28,3.78,70,卖,1775529688,19204329
10:41:28,3.79,5,买,1775529688,19203973
